"session_id";"customer_id";"session_date";"session_start_time";"traffic_source";"landing_page";"pages_viewed";"session_duration_seconds";"device";"browser";"converted";"conversion_value";"campaign_id";"is_bounce"
100254;0;"2024-10-04";"14:23:49";"Direct";"";12;1484;"Desktop";"Firefox";0;0.0;0;0
100255;0;"2024-05-07";"13:54:33";"Paid_search";"Electronics";6;1753;"";"Safari";0;0.0;0;1
100256;0;"2024-06-02";"07:53:47";"Email";"Electronics";10;1527;"Desktop";"Chrome";0;0.0;1028;1
100257;0;"2024-10-01";"03:12:38";"Paid_search";"";15;1732;"Mobile";"Safari";0;0.0;0;0
100258;119;"2024-11-05";"08:04:47";"Organic_search";"";6;649;"Mobile";"Edge";0;0.0;0;1
100259;0;"2024-10-25";"01:31:07";"Direct";"Electronics";14;1541;"Desktop";"Chrome";0;0.0;0;0
100260;4821;"2024-01-13";"20:36:01";"Organic_search";"Sale";8;1593;"Mobile";"Chrome";0;0.0;0;0
100261;4592;"2024-02-06";"20:41:44";"Direct";"Electronics";10;259;"Mobile";"Chrome";0;0.0;0;1
100262;0;"2024-04-16";"";"Paid_search";"";6;1398;"Mobile";"Firefox";0;0.0;0;1
100263;2862;"2023-02-12";"19:03:54";"Email";"Home";13;1338;"";"Edge";0;0.0;1039;0
100264;0;"2023-02-19";"05:56:17";"Referral";"Products";15;1060;"Mobile";"";0;0.0;0;0
100265;4915;"2024-02-24";"03:20:14";"Paid_search";"Sale";12;1705;"Tablet";"Chrome";0;0.0;0;0
100266;0;"2024-12-20";"18:00:18";"Organic_search";"Sale";13;87;"Tablet";"Chrome";0;0.0;0;1
100267;2440;"2024-10-20";"03:29:34";"Paid_search";"Home";10;808;"Desktop";"Chrome";0;0.0;0;0
100268;0;"2023-08-16";"05:19:05";"Direct";"Home";0;1211;"Mobile";"Edge";0;0.0;0;1
100269;0;"2024-03-03";"09:02:52";"Organic_search";"Sale";10;1066;"Desktop";"";0;0.0;0;1
100270;1806;"2023-05-23";"14:55:34";"Email";"Home";3;716;"Tablet";"Edge";0;0.0;1024;0
100271;0;"2024-10-04";"02:27:33";"Email";"Home";5;151;"";"Chrome";0;0.0;0;0
100272;0;"2024-04-21";"21:46:01";"Organic_search";"Electronics";3;164;"Mobile";"Chrome";0;0.0;0;0
100273;3406;"2023-06-29";"13:13:44";"Social";"Electronics";3;1506;"Desktop";"";0;0.0;0;0
100274;0;"2024-10-24";"15:00:03";"Paid_search";"";3;1518;"Tablet";"Safari";0;0.0;0;0
100275;3972;"2023-11-05";"21:19:38";"Organic_search";"Home";9;1422;"Mobile";"Firefox";0;0.0;0;1
100276;0;"2023-11-29";"02:51:09";"Email";"Sale";11;631;"Mobile";"Edge";0;0.0;1017;0
100277;0;"2024-10-09";"09:28:42";"Organic_search";"Sale";7;1281;"Desktop";"Firefox";0;0.0;0;0
100278;4708;"2024-10-03";"05:50:36";"Referral";"Products";12;1470;"Desktop";"";0;0.0;0;1
100279;3768;"2023-03-22";"12:12:18";"Organic_search";"Home";4;600;"";"";0;0.0;0;1
100280;3623;"2024-05-27";"01:57:30";"Referral";"Sale";2;1384;"";"Edge";0;0.0;0;1
100281;0;"2023-10-01";"20:07:46";"Paid_search";"Products";2;1091;"Desktop";"Firefox";0;0.0;0;1
100282;0;"2023-03-22";"21:39:27";"Email";"Products";10;781;"Desktop";"Chrome";0;0.0;0;1
100283;4408;"2023-07-19";"14:31:46";"Direct";"Products";10;839;"";"Chrome";0;0.0;0;1
100284;0;"2023-08-05";"12:55:37";"Paid_search";"Products";10;137;"Tablet";"Chrome";0;0.0;0;1
100285;1974;"2024-09-16";"01:25:16";"Social";"Products";1;1736;"Mobile";"Chrome";0;0.0;0;1
100286;0;"2023-04-18";"07:01:26";"Referral";"Electronics";7;1660;"Desktop";"Chrome";0;0.0;0;0
100287;0;"2023-01-05";"10:20:43";"Email";"Electronics";7;1066;"";"";0;0.0;0;0
100288;2229;"2024-02-01";"12:18:35";"Email";"Sale";13;188;"Desktop";"";0;0.0;1023;0
100289;123;"2023-08-18";"10:17:27";"Social";"Sale";15;546;"Tablet";"Safari";0;0.0;0;0
100290;3297;"2024-02-10";"09:21:29";"Organic_search";"Products";0;240;"Desktop";"";0;0.0;0;0
100291;933;"2023-10-03";"";"Email";"Electronics";12;179;"Mobile";"Chrome";0;0.0;0;0
100292;0;"2024-07-22";"03:54:31";"Email";"Sale";3;1657;"Tablet";"Chrome";0;0.0;1008;0
100293;0;"2024-08-23";"17:30:43";"Email";"Electronics";9;22;"Desktop";"Firefox";0;0.0;1032;1
100294;0;"2023-04-06";"04:54:51";"Social";"Products";15;1740;"Mobile";"Firefox";0;0.0;0;0
100295;0;"2023-10-03";"05:39:04";"Email";"Products";9;386;"Tablet";"Chrome";0;0.0;0;0
100296;0;"2024-02-25";"12:21:54";"Paid_search";"Electronics";14;753;"Tablet";"Edge";0;0.0;0;0
100297;0;"2024-06-09";"00:11:23";"Paid_search";"Home";15;188;"Mobile";"Firefox";0;0.0;0;0
100298;0;"2024-01-12";"05:27:10";"Organic_search";"Sale";9;1200;"";"Chrome";0;0.0;0;0
100299;0;"2023-01-27";"";"Email";"Home";9;1068;"Desktop";"Edge";0;0.0;1041;1
100300;0;"2024-06-27";"06:54:25";"Social";"Home";9;1770;"Mobile";"Edge";0;0.0;0;1
100301;0;"2024-08-21";"";"Email";"Home";13;1300;"Mobile";"Edge";0;0.0;1024;1
100302;0;"2024-11-18";"04:42:56";"Social";"Sale";9;1198;"Desktop";"Safari";0;0.0;0;1
100303;0;"2023-09-30";"12:31:53";"Direct";"Electronics";15;1351;"";"Chrome";0;0.0;0;0
100304;0;"2024-10-10";"16:50:16";"Organic_search";"Sale";9;660;"Desktop";"Chrome";1;437.22;0;0
100305;0;"2023-03-09";"17:16:27";"Paid_search";"Electronics";15;223;"Desktop";"Edge";0;0.0;0;1
100306;0;"2023-07-18";"16:37:54";"Paid_search";"";10;1793;"Mobile";"Firefox";0;0.0;0;0
100307;1264;"2023-10-19";"07:20:05";"Organic_search";"Electronics";4;1486;"Mobile";"Chrome";0;0.0;0;0
100308;154;"2023-08-11";"09:20:23";"Direct";"";7;1013;"Tablet";"Chrome";0;0.0;0;1
100309;119;"2023-11-19";"07:51:43";"Direct";"";14;1215;"Desktop";"Chrome";0;0.0;0;0
100310;0;"2023-11-09";"16:36:21";"Organic_search";"Products";3;0;"Desktop";"Chrome";0;0.0;0;1
100311;2019;"2024-11-09";"05:02:16";"Paid_search";"Sale";12;452;"Desktop";"Chrome";0;0.0;0;0
100312;0;"2024-10-19";"10:39:57";"Referral";"";13;315;"Desktop";"Firefox";0;0.0;0;0
100313;3910;"2023-09-15";"07:11:35";"Referral";"Sale";14;1146;"Mobile";"Safari";0;0.0;0;0
100314;4952;"2023-05-29";"00:50:59";"Paid_search";"Home";6;165;"Desktop";"Chrome";0;0.0;0;0
100315;2636;"2024-06-12";"00:55:08";"Paid_search";"Products";12;1084;"Tablet";"Chrome";0;0.0;0;0
100316;935;"2023-07-27";"10:21:42";"Organic_search";"Electronics";1;77;"Mobile";"Edge";0;0.0;0;0
100317;0;"2023-04-05";"02:40:12";"Referral";"Products";5;501;"Desktop";"Edge";0;0.0;0;0
100318;0;"2024-11-26";"03:06:52";"Email";"Electronics";12;1675;"";"Chrome";0;0.0;1031;0
100319;0;"2023-06-07";"00:32:45";"Paid_search";"Sale";12;1015;"";"";0;0.0;0;1
100320;0;"2024-03-04";"00:26:16";"Organic_search";"Products";14;1228;"Desktop";"Safari";0;0.0;0;1
100321;3402;"2023-06-19";"13:44:12";"Organic_search";"Electronics";1;758;"Desktop";"Edge";0;0.0;0;0
100322;3980;"2023-01-14";"13:01:53";"Organic_search";"";7;1241;"Mobile";"Firefox";0;0.0;0;1
100323;0;"2023-06-09";"04:05:47";"Referral";"";7;1305;"Mobile";"Chrome";0;0.0;0;0
100324;0;"2024-05-12";"21:56:47";"Email";"Electronics";8;952;"Desktop";"Chrome";0;0.0;1024;0
100325;0;"2023-06-20";"11:48:31";"Paid_search";"Electronics";14;1264;"Desktop";"Safari";0;0.0;0;0
100326;0;"2024-05-12";"10:52:56";"Email";"Sale";7;727;"Mobile";"Safari";0;0.0;1022;0
100327;464;"2023-10-04";"14:59:41";"Email";"Electronics";11;1746;"";"Chrome";0;0.0;0;1
100328;0;"2024-09-03";"03:26:00";"Organic_search";"";10;219;"Desktop";"";0;0.0;0;1
100329;0;"2023-01-23";"01:01:05";"Paid_search";"Sale";12;862;"Mobile";"";0;0.0;0;1
100330;0;"2024-01-08";"21:06:10";"Organic_search";"Home";3;293;"Mobile";"Firefox";0;0.0;0;0
100331;0;"2023-08-06";"11:11:22";"Organic_search";"Home";13;871;"Desktop";"";0;0.0;0;0
100332;226;"2023-08-01";"13:08:56";"Email";"";8;1525;"Desktop";"";0;0.0;1045;0
100333;3952;"2023-10-18";"15:07:31";"Organic_search";"Electronics";13;858;"Desktop";"Edge";0;0.0;0;0
100334;0;"2023-09-05";"16:35:26";"Referral";"Products";3;81;"Mobile";"Chrome";1;127.29;0;0
100335;0;"2023-10-24";"03:11:29";"Referral";"Home";9;0;"Desktop";"Safari";0;0.0;0;1
100336;2854;"2023-09-17";"03:34:15";"Organic_search";"";5;1769;"Desktop";"Firefox";0;0.0;0;0
100337;1282;"2024-03-05";"11:45:18";"Paid_search";"Home";10;1268;"Tablet";"";0;0.0;0;1
100338;0;"2023-08-26";"09:37:59";"Direct";"Home";12;1148;"Desktop";"Firefox";0;0.0;0;1
100339;0;"2024-10-02";"16:45:22";"Email";"Products";11;1414;"Tablet";"";0;0.0;1034;0
100340;4779;"2024-04-15";"";"Direct";"Home";15;874;"Tablet";"Chrome";0;0.0;0;0
100341;0;"2023-07-03";"17:19:10";"Referral";"";13;439;"Mobile";"Safari";0;0.0;0;1
100342;0;"2023-06-04";"15:45:36";"Email";"Home";8;275;"Tablet";"Edge";0;0.0;0;0
100343;4796;"2023-03-01";"15:20:54";"Email";"";1;1164;"Mobile";"Chrome";0;0.0;1017;0
100344;0;"2024-07-21";"05:45:27";"Referral";"Products";5;927;"";"Safari";0;0.0;0;0
100345;0;"2024-06-27";"";"Paid_search";"Home";15;0;"Desktop";"Firefox";0;0.0;0;0
100346;0;"2023-12-20";"02:53:55";"Email";"Home";8;691;"Mobile";"Chrome";0;0.0;1022;0
100347;0;"2024-07-20";"05:19:59";"Organic_search";"Sale";6;891;"Mobile";"Edge";0;0.0;0;0
100348;0;"2024-06-09";"22:03:24";"Organic_search";"Home";12;1230;"";"";0;0.0;0;0
100349;343;"2024-07-31";"16:54:33";"Social";"";4;1267;"Desktop";"Chrome";0;0.0;0;0
100350;3245;"2023-01-28";"15:32:09";"Social";"";8;855;"";"Chrome";0;0.0;0;0
100351;0;"2023-02-06";"09:24:48";"Referral";"Products";14;126;"Mobile";"Chrome";0;0.0;0;1
100352;3794;"2023-10-30";"22:34:34";"Organic_search";"Sale";13;1768;"";"Edge";0;0.0;0;0
100353;0;"2024-03-04";"20:58:04";"Paid_search";"Sale";14;1583;"Tablet";"Safari";0;0.0;0;0
100354;0;"2024-07-05";"15:18:36";"Paid_search";"Products";10;1084;"Desktop";"Edge";0;0.0;0;1
100355;0;"2023-04-18";"10:37:42";"Organic_search";"Products";13;0;"Desktop";"Edge";0;0.0;0;0
100356;0;"2023-01-26";"10:43:29";"Email";"";1;877;"Mobile";"";0;0.0;1002;0
100357;0;"2023-12-31";"11:03:04";"Referral";"Products";11;1146;"";"Firefox";0;0.0;0;0
100358;0;"2024-05-04";"21:40:10";"Direct";"Home";7;1432;"";"Firefox";0;0.0;0;1
100359;2749;"2023-07-30";"10:00:05";"Paid_search";"Electronics";3;1631;"Desktop";"Firefox";0;0.0;0;1
100360;0;"2023-10-28";"17:48:52";"Paid_search";"Sale";1;902;"Desktop";"Firefox";0;0.0;0;1
100361;0;"2024-03-08";"05:51:31";"Organic_search";"Sale";4;240;"Mobile";"Chrome";0;0.0;0;0
100362;2143;"2023-03-26";"05:24:28";"Paid_search";"Electronics";11;1027;"Tablet";"Safari";0;0.0;0;1
100363;0;"2024-03-28";"05:58:48";"Social";"Home";1;365;"";"Edge";0;0.0;0;0
100364;0;"2023-04-12";"09:45:36";"Paid_search";"Sale";4;915;"Desktop";"";0;0.0;0;1
100365;0;"2024-06-03";"17:39:16";"Referral";"Electronics";15;256;"";"Firefox";0;0.0;0;0
100366;4240;"2024-01-19";"16:29:55";"Paid_search";"Sale";14;465;"Desktop";"";0;0.0;0;0
100367;0;"2024-01-02";"10:20:08";"Organic_search";"Products";2;280;"Desktop";"Chrome";0;0.0;0;0
100368;0;"2023-11-30";"04:33:14";"Social";"Home";3;106;"Desktop";"Safari";0;0.0;0;0
100369;0;"2024-05-15";"07:23:00";"Email";"Electronics";10;1481;"Desktop";"";0;0.0;0;0
100370;0;"2023-06-25";"00:44:14";"Organic_search";"";3;449;"Desktop";"Edge";0;0.0;0;0
100371;2019;"2023-06-23";"07:02:07";"Organic_search";"Home";9;315;"Desktop";"";0;0.0;0;1
100372;0;"2024-01-03";"14:11:14";"Organic_search";"Sale";11;629;"Desktop";"Chrome";0;0.0;0;0
100373;0;"2024-02-04";"15:33:40";"Social";"Electronics";15;1428;"Desktop";"Chrome";0;0.0;0;0
100374;0;"2023-06-02";"21:19:19";"Paid_search";"Products";10;854;"Mobile";"Chrome";0;0.0;0;0
100375;2925;"2024-01-03";"14:22:40";"Social";"Electronics";1;1054;"Mobile";"Safari";0;0.0;0;0
100376;0;"2024-08-17";"02:12:08";"Paid_search";"";14;1592;"Mobile";"Edge";0;0.0;0;0
100377;0;"2023-03-13";"08:07:07";"Organic_search";"Sale";13;1669;"Desktop";"Chrome";0;0.0;0;1
100378;0;"2023-04-05";"16:51:42";"Direct";"Electronics";11;955;"Desktop";"Chrome";0;0.0;0;1
100379;0;"2023-07-01";"08:01:52";"Organic_search";"";5;654;"";"Firefox";0;0.0;0;0
100380;0;"2023-07-27";"";"Organic_search";"Sale";3;326;"Desktop";"Firefox";0;0.0;0;1
100381;2790;"2024-08-30";"";"Paid_search";"Home";14;693;"Mobile";"Safari";0;0.0;0;1
100382;0;"2024-10-21";"07:19:53";"Organic_search";"";15;0;"Tablet";"Edge";0;0.0;0;1
100383;0;"2024-07-17";"05:28:21";"Email";"Electronics";2;1179;"Desktop";"Chrome";0;0.0;0;0
100384;471;"2023-09-14";"14:15:06";"Paid_search";"Products";11;881;"Desktop";"Firefox";0;0.0;0;0
100385;1866;"2024-06-10";"14:09:38";"Paid_search";"Products";3;1103;"Mobile";"Firefox";0;0.0;0;0
100386;0;"2024-07-20";"18:04:14";"Organic_search";"Home";14;1631;"Tablet";"Edge";0;0.0;0;0
100387;0;"2023-10-22";"17:44:31";"Referral";"";12;897;"Desktop";"Edge";0;0.0;0;0
100388;2571;"2024-11-30";"21:14:54";"Paid_search";"Home";15;1306;"Desktop";"Chrome";0;0.0;0;0
100389;4393;"2023-07-24";"03:54:45";"Direct";"Electronics";15;340;"Mobile";"Safari";0;0.0;0;0
100390;682;"2024-10-21";"08:30:47";"Email";"Sale";1;1397;"Tablet";"Chrome";0;0.0;0;1
100391;0;"2023-02-18";"16:50:51";"Paid_search";"Electronics";4;170;"Mobile";"Edge";0;0.0;0;1
100392;0;"2023-04-25";"15:36:37";"Direct";"Sale";7;160;"Tablet";"Firefox";0;0.0;0;0
100393;3623;"2024-02-08";"20:29:49";"Paid_search";"Home";3;1531;"Desktop";"";1;318.87;0;1
100394;0;"2023-04-04";"18:12:58";"Social";"Products";4;1592;"";"Safari";0;0.0;0;0
100395;0;"2024-01-11";"14:13:02";"Organic_search";"Sale";9;970;"Tablet";"Chrome";0;0.0;0;0
100396;932;"2023-03-10";"02:35:32";"Email";"Electronics";15;524;"Mobile";"Safari";0;0.0;1026;1
100397;0;"2023-06-01";"14:07:19";"Paid_search";"";2;1670;"";"Firefox";0;0.0;0;0
100398;3842;"2024-06-09";"21:05:03";"Organic_search";"";6;1727;"Desktop";"Firefox";0;0.0;0;0
100399;0;"2023-05-24";"00:55:01";"Direct";"Sale";7;206;"Tablet";"Safari";0;0.0;0;1
100400;644;"2023-10-05";"20:46:57";"Organic_search";"Electronics";1;187;"Desktop";"Chrome";0;0.0;0;1
100401;0;"2023-08-09";"";"Referral";"Sale";3;1158;"Tablet";"";0;0.0;0;0
100402;1361;"2024-09-29";"21:53:17";"Referral";"Sale";10;768;"Mobile";"Safari";0;0.0;0;1
100403;1224;"2023-07-22";"00:19:03";"Organic_search";"";6;1368;"Mobile";"Safari";0;0.0;0;0
100404;4140;"2023-10-23";"";"Organic_search";"Products";12;385;"";"Safari";0;0.0;0;0
100405;0;"2023-08-20";"22:58:45";"Direct";"";14;1610;"";"Firefox";0;0.0;0;0
100406;0;"2024-08-25";"02:38:29";"Referral";"Products";8;486;"Desktop";"Chrome";1;324.43;0;0
100407;756;"2023-11-24";"15:11:50";"Organic_search";"";3;607;"Desktop";"";0;0.0;0;0
100408;4590;"2023-01-28";"";"Organic_search";"Products";11;326;"Desktop";"Firefox";0;0.0;0;1
100409;146;"2024-03-18";"16:39:00";"Paid_search";"Electronics";8;1663;"Tablet";"Edge";0;0.0;0;0
100410;0;"2024-01-09";"";"Social";"Home";4;0;"Desktop";"Firefox";0;0.0;0;0
100411;0;"2024-03-28";"11:38:51";"Organic_search";"Products";7;1590;"";"Chrome";0;0.0;0;1
100412;0;"2023-06-19";"00:50:01";"Social";"Home";0;727;"";"Safari";0;0.0;0;1
100413;998;"2024-07-28";"01:22:53";"Email";"Sale";9;863;"Mobile";"Chrome";0;0.0;1041;0
100414;0;"2023-08-10";"15:20:17";"Email";"";6;1289;"Mobile";"Chrome";0;0.0;0;1
100415;0;"2024-09-14";"06:07:32";"Organic_search";"";13;1008;"Tablet";"Edge";0;0.0;0;1
100416;0;"2024-01-16";"14:29:17";"Organic_search";"Sale";3;1508;"Desktop";"Chrome";0;0.0;0;0
100417;1755;"2023-05-18";"19:39:55";"Organic_search";"Home";1;35;"Mobile";"Safari";0;0.0;0;0
100418;1873;"2024-01-01";"19:15:18";"Paid_search";"Sale";7;845;"Mobile";"Edge";0;0.0;0;0
100419;1804;"2024-06-27";"13:17:48";"Organic_search";"Sale";15;1406;"Tablet";"Chrome";0;0.0;0;1
100420;0;"2024-08-10";"21:04:01";"Email";"Electronics";4;539;"Mobile";"Chrome";0;0.0;1023;0
100421;4023;"2023-03-10";"07:46:51";"Organic_search";"Electronics";5;1349;"Tablet";"Chrome";0;0.0;0;1
100422;0;"2023-02-22";"01:31:58";"Referral";"Sale";14;1750;"Desktop";"Safari";0;0.0;0;0
100423;874;"2023-01-23";"17:04:11";"Organic_search";"";7;663;"Tablet";"Safari";0;0.0;0;0
100424;0;"2024-05-21";"16:39:29";"Organic_search";"Sale";13;1395;"Tablet";"";0;0.0;0;0
100425;0;"2023-01-07";"10:29:29";"Paid_search";"Home";7;759;"";"Safari";0;0.0;0;0
100426;0;"2023-09-28";"10:24:42";"Referral";"Sale";4;868;"Mobile";"Safari";0;0.0;0;0
100427;0;"2023-04-20";"17:43:13";"Organic_search";"Home";4;860;"Desktop";"Chrome";0;0.0;0;1
100428;0;"2023-09-23";"15:16:54";"Social";"Products";15;1457;"Desktop";"Safari";0;0.0;0;0
100429;0;"2024-07-01";"23:43:52";"Social";"Sale";12;331;"Mobile";"Safari";0;0.0;0;0
100430;3529;"2023-01-19";"14:30:17";"Paid_search";"Products";13;737;"Mobile";"";0;0.0;0;1
100431;0;"2023-10-15";"";"Email";"Electronics";1;1024;"";"Edge";0;0.0;0;1
100432;545;"2024-11-28";"00:12:05";"Social";"Electronics";15;319;"Mobile";"Chrome";0;0.0;0;0
100433;0;"2023-06-23";"14:56:30";"Email";"";1;1015;"";"Firefox";0;0.0;0;1
100434;0;"2024-01-20";"05:31:53";"Paid_search";"Home";10;585;"Tablet";"Chrome";0;0.0;0;1
100435;0;"2023-09-07";"11:46:02";"Social";"Products";7;786;"Tablet";"";0;0.0;0;0
100436;0;"2024-11-10";"02:22:00";"Organic_search";"Products";2;640;"Mobile";"Edge";0;0.0;0;1
100437;0;"2023-07-20";"06:30:57";"Direct";"Home";2;1508;"Desktop";"Chrome";0;0.0;0;0
100438;0;"2024-01-28";"";"Email";"Home";4;1587;"Desktop";"";0;0.0;1002;0
100439;0;"2023-05-26";"20:32:30";"Direct";"Home";11;899;"Mobile";"Firefox";0;0.0;0;0
100440;3972;"2023-02-15";"03:33:27";"Paid_search";"";10;352;"";"Firefox";0;0.0;0;0
100441;0;"2023-12-01";"06:19:42";"Organic_search";"Sale";5;1740;"Tablet";"Safari";0;0.0;0;1
100442;0;"2023-01-16";"02:09:22";"Email";"";2;1644;"";"";1;251.9;1028;0
100443;0;"2024-04-17";"10:50:15";"Referral";"Home";8;0;"";"Safari";0;0.0;0;0
100444;0;"2023-01-01";"17:36:02";"Email";"Products";10;1316;"Desktop";"Chrome";0;0.0;1022;0
100445;0;"2023-12-27";"15:17:52";"Email";"Home";11;1362;"";"";0;0.0;0;0
100446;0;"2024-11-19";"";"Organic_search";"Electronics";9;1752;"Desktop";"Chrome";0;0.0;0;0
100447;0;"2023-03-22";"02:22:54";"Paid_search";"Sale";9;838;"Mobile";"Chrome";0;0.0;0;0
100448;0;"2023-01-19";"02:24:13";"Paid_search";"Sale";7;829;"";"";0;0.0;0;0
100449;1576;"2023-11-27";"17:05:43";"Email";"Home";13;606;"Desktop";"Firefox";0;0.0;1045;0
100450;0;"2023-10-23";"13:39:47";"Organic_search";"";4;931;"Desktop";"Chrome";0;0.0;0;0
100451;0;"2024-01-10";"20:38:46";"Organic_search";"Sale";12;1005;"Desktop";"Safari";0;0.0;0;0
100452;2714;"2024-07-17";"10:19:05";"Organic_search";"Products";7;397;"Desktop";"";0;0.0;0;0
100453;0;"2024-04-10";"15:24:36";"Organic_search";"Home";12;440;"Desktop";"";0;0.0;0;1
100454;2965;"2024-07-05";"19:28:17";"Social";"Products";15;1236;"Mobile";"Chrome";0;0.0;0;0
100455;0;"2023-05-22";"02:18:28";"Organic_search";"Products";13;1098;"Tablet";"Chrome";0;0.0;0;0
100456;0;"2024-03-10";"22:04:32";"Organic_search";"";2;739;"Mobile";"Safari";0;0.0;0;0
100457;0;"2023-12-21";"23:49:59";"Organic_search";"Sale";15;1161;"Desktop";"Chrome";0;0.0;0;0
100458;0;"2023-11-20";"08:28:41";"Referral";"Electronics";7;1391;"Mobile";"Chrome";1;117.3;0;0
100459;3283;"2023-07-21";"21:56:52";"Referral";"Products";13;290;"Tablet";"Safari";0;0.0;0;1
100460;0;"2024-08-02";"22:43:02";"Direct";"Electronics";8;380;"Mobile";"Chrome";0;0.0;0;0
100461;2723;"2024-11-11";"14:37:14";"Organic_search";"";8;804;"";"";0;0.0;0;0
100462;2362;"2024-10-25";"19:37:04";"Email";"";2;698;"Desktop";"Chrome";0;0.0;1003;0
100463;0;"2023-01-18";"";"Organic_search";"Home";9;1584;"Tablet";"";0;0.0;0;0
100464;0;"2024-01-15";"16:24:13";"Organic_search";"";3;421;"Mobile";"Firefox";0;0.0;0;0
100465;2181;"2024-11-15";"19:30:17";"Paid_search";"Products";6;171;"Mobile";"Edge";0;0.0;0;0
100466;0;"2024-04-23";"11:06:29";"Social";"Sale";10;1672;"Desktop";"Chrome";0;0.0;0;1
100467;0;"2024-03-19";"17:45:45";"Direct";"Home";15;1090;"Mobile";"Chrome";0;0.0;0;1
100468;0;"2024-06-06";"10:41:35";"Direct";"Home";6;947;"Desktop";"Edge";0;0.0;0;0
100469;0;"2024-04-02";"14:28:42";"Organic_search";"Home";7;1556;"Tablet";"";0;0.0;0;0
100470;0;"2023-02-20";"11:48:04";"Social";"Home";14;792;"Mobile";"Chrome";0;0.0;0;0
100471;0;"2024-07-30";"";"Organic_search";"Home";1;213;"Tablet";"Chrome";0;0.0;0;1
100472;0;"2024-01-06";"02:16:34";"Email";"Electronics";11;362;"Mobile";"Safari";0;0.0;1028;0
100473;0;"2024-03-24";"22:15:31";"Social";"Sale";11;185;"Mobile";"Chrome";0;0.0;0;1
100474;0;"2024-12-23";"00:05:24";"Email";"Products";11;886;"Mobile";"Firefox";0;0.0;0;0
100475;3293;"2023-01-06";"04:57:17";"Organic_search";"Electronics";2;950;"Mobile";"Edge";0;0.0;0;0
100476;0;"2024-07-28";"07:42:47";"Organic_search";"Home";7;225;"Desktop";"Firefox";0;0.0;0;1
100477;0;"2024-09-22";"";"Social";"Products";6;0;"Tablet";"";1;318.76;0;1
100478;0;"2023-10-20";"08:49:46";"Social";"Sale";14;853;"Mobile";"Firefox";0;0.0;0;0
100479;405;"2024-10-22";"05:02:18";"Organic_search";"Sale";9;597;"Mobile";"Chrome";0;0.0;0;1
100480;0;"2023-09-01";"21:56:32";"Direct";"Home";7;898;"Mobile";"Chrome";0;0.0;0;1
100481;1226;"2023-09-03";"13:35:36";"Organic_search";"Products";15;901;"Mobile";"";0;0.0;0;0
100482;3163;"2024-11-12";"20:39:18";"Organic_search";"Electronics";1;1267;"Tablet";"";0;0.0;0;1
100483;0;"2023-02-28";"14:31:07";"Social";"Products";13;621;"Desktop";"Safari";0;0.0;0;0
100484;0;"2024-11-12";"03:38:20";"Social";"Electronics";15;1541;"Desktop";"";0;0.0;0;1
100485;4217;"2024-01-04";"19:06:07";"Referral";"";3;989;"";"Firefox";0;0.0;0;1
100486;0;"2023-01-13";"18:55:01";"Organic_search";"Products";1;1739;"Desktop";"Safari";0;0.0;0;0
100487;0;"2024-02-22";"07:34:27";"Social";"Products";6;284;"Mobile";"Safari";0;0.0;0;1
100488;3186;"2024-06-06";"20:24:55";"Paid_search";"Home";15;1621;"Tablet";"Edge";0;0.0;0;1
100489;449;"2023-04-04";"21:39:02";"Direct";"Electronics";4;311;"Mobile";"Edge";0;0.0;0;0
100490;2346;"2023-11-01";"08:22:46";"Email";"Products";10;999;"Desktop";"Chrome";0;0.0;1033;1
100491;2846;"2024-06-28";"08:13:16";"Social";"Sale";2;1772;"Mobile";"Firefox";0;0.0;0;0
100492;0;"2023-07-17";"";"Paid_search";"";7;120;"Tablet";"Edge";0;0.0;0;1
100493;0;"2023-09-09";"10:33:38";"Organic_search";"";2;1460;"Desktop";"";0;0.0;0;1
100494;0;"2023-02-07";"14:38:47";"Paid_search";"";2;1582;"Desktop";"Firefox";0;0.0;0;1
100495;1215;"2024-11-09";"";"Organic_search";"Home";7;1134;"Tablet";"Safari";0;0.0;0;0
100496;0;"2023-10-24";"08:49:54";"Paid_search";"Sale";12;226;"Mobile";"";0;0.0;0;0
100497;563;"2023-12-11";"07:12:14";"Direct";"Electronics";7;1772;"";"Firefox";0;0.0;0;1
100498;1751;"2023-08-06";"18:32:54";"Paid_search";"Electronics";7;1127;"Desktop";"Chrome";0;0.0;0;1
100499;0;"2023-01-08";"10:07:21";"Paid_search";"Electronics";12;0;"";"Safari";0;0.0;0;1
100500;0;"2023-05-08";"10:42:16";"Paid_search";"Products";9;91;"Desktop";"Chrome";0;0.0;0;0
100501;2702;"2024-01-04";"15:45:52";"Email";"Home";4;502;"Desktop";"Firefox";0;0.0;1015;0
100502;2488;"2023-05-09";"08:34:40";"Organic_search";"Products";6;165;"Mobile";"";0;0.0;0;0
100503;4823;"2024-12-10";"01:38:58";"Paid_search";"Sale";7;530;"Desktop";"Edge";0;0.0;0;0
100504;0;"2023-06-12";"17:43:16";"Organic_search";"";1;1596;"";"Firefox";0;0.0;0;0
100505;0;"2024-02-24";"14:36:15";"Email";"Products";12;1434;"Mobile";"";0;0.0;1035;0
100506;0;"2023-11-14";"03:27:18";"Paid_search";"Products";14;990;"Desktop";"Chrome";0;0.0;0;0
