"spend_id";"spend_date";"channel";"spend_amount";"impressions";"clicks";"conversions"
2052;"2024-10-03";"email";38.78;0;0;95
2053;"2024-03-10";"paid_search";600.93;43400;5176;295
2054;"2024-03-10";"social_media";133.59;37686;4280;36
2055;"2024-03-10";"display_ads";109.03;80111;2413;132
2056;"2024-03-10";"affiliate";178.36;128150;5806;155
2057;"2024-03-11";"email";57.46;0;0;185
2058;"2024-03-11";"paid_search";241.53;86494;3465;82
2059;"2024-03-11";"social_media";119.51;15432;902;77
2060;"2024-03-11";"display_ads";100.93;16182;1479;73
2061;"2024-03-11";"affiliate";83.08;42162;1669;168
2062;"2024-03-12";"email";60.19;0;0;122
2063;"2024-03-12";"paid_search";192.46;25670;4973;108
2064;"2024-03-12";"social_media";109.5;25055;2825;50
2065;"2024-03-12";"display_ads";120.3;97104;287;118
2066;"2024-03-12";"affiliate";208.7;78548;5588;210
2067;"2024-03-13";"email";47.18;0;0;173
2068;"2024-03-13";"paid_search";200.27;78720;3857;133
2069;"2024-03-13";"social_media";162.91;45195;2210;59
2070;"2024-03-13";"display_ads";87.84;30953;1196;143
2071;"2024-03-13";"affiliate";55.52;97507;1227;41
2072;"2024-03-14";"email";42.25;0;0;101
2073;"2024-03-14";"paid_search";176.17;78371;4636;196
2074;"2024-03-14";"social_media";177.0;74684;2045;19
2075;"2024-03-14";"display_ads";83.28;54142;3527;152
2076;"2024-03-14";"affiliate";93.22;75525;1963;36
2077;"2024-03-15";"email";36.99;0;0;108
2078;"2024-03-15";"paid_search";157.74;54969;820;122
2079;"2024-03-15";"social_media";183.88;77790;4437;54
2080;"2024-03-15";"display_ads";94.2;37503;713;78
2081;"2024-03-15";"affiliate";93.0;20678;4482;83
2082;"2024-03-16";"email";52.24;0;0;54
2083;"2024-03-16";"paid_search";174.6;41419;657;176
2084;"2024-03-16";"social_media";177.83;47407;2154;102
2085;"2024-03-16";"display_ads";94.88;81359;1142;18
2086;"2024-03-16";"affiliate";59.88;72176;3109;12
2087;"2024-03-17";"email";50.87;0;0;81
2088;"2024-03-17";"paid_search";199.61;70364;3937;170
2089;"2024-03-17";"social_media";153.11;87638;2217;60
2090;"2024-03-17";"display_ads";78.53;11555;2141;29
2091;"2024-03-17";"affiliate";75.4;38449;3565;163
2092;"2024-03-18";"email";42.96;0;0;120
2093;"2024-03-18";"paid_search";160.12;99671;3636;188
2094;"2024-03-18";"social_media";191.8;44461;1102;101
2095;"2024-03-18";"display_ads";79.0;99576;1287;52
2096;"2024-03-18";"affiliate";91.65;30512;2883;109
2097;"2024-03-19";"email";42.99;0;0;193
2098;"2024-03-19";"paid_search";199.13;68822;2832;132
2099;"2024-03-19";"social_media";168.28;74875;3285;59
2100;"2024-03-19";"display_ads";123.11;35297;3702;77
2101;"2024-03-19";"affiliate";60.65;13252;2075;9
2102;"2024-03-20";"email";60.26;0;0;75
2103;"2024-03-20";"paid_search";238.71;57290;2198;46
2104;"2024-03-20";"social_media";188.99;62857;1158;33
2105;"2024-03-20";"display_ads";117.45;36410;318;84
2106;"2024-03-20";"affiliate";59.6;21574;914;88
2107;"2024-03-21";"email";57.19;0;0;34
2108;"2024-03-21";"paid_search";205.29;73736;4760;176
2109;"2024-03-21";"social_media";135.82;72129;4406;134
2110;"2024-03-21";"display_ads";84.08;90209;2919;158
2111;"2024-03-21";"affiliate";77.55;32611;3090;198
2112;"2024-03-22";"email";51.76;0;0;53
2113;"2024-03-22";"paid_search";144.64;86612;958;95
2114;"2024-03-22";"social_media";163.93;96571;2161;186
2115;"2024-03-22";"display_ads";126.35;54925;4368;26
2116;"2024-03-22";"affiliate";73.67;57141;802;154
2117;"2024-03-23";"email";53.68;0;0;63
2118;"2024-03-23";"paid_search";170.78;75295;1117;162
2119;"2024-03-23";"social_media";108.95;34359;1711;101
2120;"2024-03-23";"display_ads";101.45;19316;4729;147
2121;"2024-03-23";"affiliate";66.42;78608;2257;35
2122;"2024-03-24";"email";52.52;0;0;38
2123;"2024-03-24";"paid_search";179.09;10668;813;91
2124;"2024-03-24";"social_media";179.57;60029;2377;186
2125;"2024-03-24";"display_ads";107.17;61081;4805;43
2126;"2024-03-24";"affiliate";88.62;70942;4280;189
2127;"2024-03-25";"email";37.1;0;0;134
2128;"2024-03-25";"paid_search";232.45;98653;2224;84
2129;"2024-03-25";"social_media";184.1;58153;1300;42
2130;"2024-03-25";"display_ads";101.88;41405;4633;197
2131;"2024-03-25";"affiliate";77.24;25222;138;180
2132;"2024-03-26";"email";51.27;0;0;94
2133;"2024-03-26";"paid_search";208.31;92579;4628;97
2134;"2024-03-26";"social_media";143.72;60623;585;133
2135;"2024-03-26";"display_ads";107.23;29577;4626;80
2136;"2024-03-26";"affiliate";58.36;93182;1009;73
2137;"2024-03-27";"email";49.45;0;0;26
2138;"2024-03-27";"paid_search";196.62;82668;2055;177
2139;"2024-03-27";"social_media";107.51;41228;560;198
2140;"2024-03-27";"display_ads";126.09;39388;249;183
2141;"2024-03-27";"affiliate";80.44;95996;106;7
2142;"2024-03-28";"email";48.55;0;0;74
2143;"2024-03-28";"paid_search";149.93;67480;4063;180
2144;"2024-03-28";"social_media";134.14;29809;2346;30
2145;"2024-03-28";"display_ads";72.59;78514;1516;73
2146;"2024-03-28";"affiliate";68.64;45645;4948;128
2147;"2024-03-29";"email";42.14;0;0;62
2148;"2024-03-29";"paid_search";198.67;55043;4356;66
2149;"2024-03-29";"social_media";141.89;43449;4136;50
2150;"2024-03-29";"display_ads";114.58;37594;1584;108
2151;"2024-03-29";"affiliate";0.0;33068;646;134
2152;"2024-03-30";"email";39.79;0;0;188
2153;"2024-03-30";"paid_search";145.23;91773;280;63
2154;"2024-03-30";"social_media";161.37;76892;718;184
2155;"2024-03-30";"display_ads";80.43;61047;185;42
2156;"2024-03-30";"affiliate";79.68;10092;4511;102
2157;"2024-03-31";"email";61.38;0;0;157
2158;"2024-03-31";"paid_search";202.66;11893;4661;152
2159;"2024-03-31";"social_media";155.07;22990;3514;150
2160;"2024-03-31";"display_ads";73.72;61974;4962;73
2161;"2024-03-31";"affiliate";73.56;31316;955;119
2162;"2024-04-01";"email";50.99;0;0;73
2163;"2024-04-01";"display_ads";98.37;89013;2121;135
2164;"2024-04-02";"email";64.21;0;0;88
2165;"2024-02-04";"affiliate";69.1;47154;4081;35
2166;"2024-04-03";"paid_search";188.96;87843;4368;175
2167;"2024-04-03";"social_media";111.65;98844;3047;161
2168;"2024-04-03";"display_ads";93.67;62978;4376;74
2169;"2024-04-03";"affiliate";78.37;91360;2296;20
2170;"2024-04-04";"email";54.0;0;0;9
2171;"2024-04-04";"paid_search";209.43;35809;4595;13
2172;"2024-04-04";"social_media";143.73;18599;4776;86
2173;"2024-04-04";"display_ads";115.66;57097;4029;173
2174;"2024-04-04";"affiliate";62.37;77223;597;156
2175;"2024-05-04";"email";106.25;0;0;372
2176;"2024-05-04";"paid_search";314.73;134365;8564;75
2177;"2024-04-05";"social_media";162.1;49605;3769;106
2178;"2024-04-05";"display_ads";77.38;98607;3783;28
2179;"2024-04-05";"affiliate";81.23;75608;531;155
2180;"2024-06-04";"email";106.01;0;0;339
2181;"2024-04-06";"paid_search";201.31;96036;1175;53
2182;"2024-04-06";"social_media";0.0;65146;1131;33
2183;"2024-04-06";"display_ads";104.07;71648;635;112
2184;"2024-06-04";"affiliate";152.4;153814;5162;186
2185;"2024-04-07";"email";63.86;0;0;34
2186;"2024-04-07";"paid_search";216.36;86475;3646;61
2187;"2024-04-07";"social_media";157.46;90374;935;189
2188;"2024-04-07";"display_ads";106.39;26126;4196;47
2189;"2024-04-07";"affiliate";187.71;147486;6054;81
2190;"2024-08-04";"email";121.67;0;0;160
2191;"2024-08-04";"paid_search";390.23;118061;3919;75
2192;"2024-04-08";"social_media";118.83;67052;730;19
2193;"2024-04-08";"display_ads";223.94;78492;6630;167
2194;"2024-04-08";"affiliate";56.88;69600;1502;71
2195;"2024-04-09";"email";52.67;0;0;59
2196;"2024-09-04";"paid_search";423.36;192972;4679;88
2197;"2024-04-09";"social_media";0.0;28776;1115;18
2198;"2024-04-09";"display_ads";230.34;106254;7207;233
2199;"2024-04-09";"affiliate";157.39;98922;8326;144
2200;"2024-04-10";"email";59.95;0;0;200
2201;"2024-04-10";"paid_search";524.87;110237;2823;339
2202;"2024-04-10";"social_media";156.4;35809;3479;63
2203;"2024-04-10";"display_ads";102.11;45473;1885;125
2204;"2024-04-10";"affiliate";84.31;81197;2317;129
2205;"2024-04-11";"email";53.31;0;0;76
2206;"2024-04-11";"paid_search";143.64;96647;503;31
2207;"2024-11-04";"social_media";159.98;21863;4727;176
2208;"2024-04-11";"display_ads";84.39;81743;1046;145
2209;"2024-11-04";"affiliate";154.06;75154;8377;123
2210;"2024-04-12";"email";127.04;0;0;259
2211;"2024-04-12";"paid_search";510.08;162224;3557;259
2212;"2024-12-04";"social_media";393.63;112449;9222;316
2213;"2024-04-12";"display_ads";88.15;69190;4236;85
2214;"2024-04-12";"affiliate";86.41;59305;2621;125
2215;"2024-04-13";"email";51.53;0;0;37
2216;"2024-04-13";"paid_search";251.12;86124;1792;186
2217;"2024-04-13";"social_media";194.03;90503;2823;92
2218;"2024-04-13";"display_ads";80.34;90933;3634;193
2219;"2024-04-13";"affiliate";69.47;74094;565;112
2220;"2024-04-14";"email";53.52;0;0;173
2221;"2024-04-14";"paid_search";221.88;94829;126;193
2222;"2024-04-14";"social_media";184.98;35854;711;65
2223;"2024-04-14";"display_ads";117.01;57323;996;126
2224;"2024-04-14";"affiliate";61.67;43665;384;181
2225;"2024-04-15";"email";53.76;0;0;74
2226;"2024-04-15";"paid_search";227.89;95859;4720;197
2227;"2024-04-15";"social_media";114.86;14263;2583;9
2228;"2024-04-15";"display_ads";79.1;47057;496;36
2229;"2024-04-15";"affiliate";59.53;52342;3074;88
2230;"2024-04-16";"email";64.51;0;0;76
2231;"2024-04-16";"paid_search";206.67;27694;2568;198
2232;"2024-04-16";"social_media";189.57;80709;2334;151
2233;"2024-04-16";"display_ads";88.99;59878;1571;177
2234;"2024-04-16";"affiliate";80.55;62306;4708;75
2235;"2024-04-17";"email";64.41;0;0;18
2236;"2024-04-17";"paid_search";147.93;97568;2840;190
2237;"2024-04-17";"social_media";161.18;34508;2230;38
2238;"2024-04-17";"display_ads";125.23;27513;2618;92
2239;"2024-04-17";"affiliate";55.0;29631;3486;37
2240;"2024-04-18";"email";55.43;0;0;148
2241;"2024-04-18";"paid_search";237.97;76531;2582;181
2242;"2024-04-18";"social_media";111.22;13336;667;183
2243;"2024-04-18";"display_ads";123.01;96475;2136;164
2244;"2024-04-18";"affiliate";68.41;88626;4956;105
2245;"2024-04-19";"email";45.63;0;0;115
2246;"2024-04-19";"paid_search";177.09;43099;4467;67
2247;"2024-04-19";"social_media";110.52;75296;1745;162
2248;"2024-04-19";"display_ads";100.54;27740;3118;102
2249;"2024-04-19";"affiliate";57.0;61913;4798;113
2250;"2024-04-20";"email";48.57;0;0;17
2251;"2024-04-20";"paid_search";167.06;92704;1825;192
2252;"2024-04-20";"social_media";188.58;11400;213;104
2253;"2024-04-20";"display_ads";122.54;89441;2594;70
2254;"2024-04-20";"affiliate";70.95;72268;1730;90
2255;"2024-04-21";"email";44.59;0;0;58
2256;"2024-04-21";"paid_search";211.45;61369;2793;99
2257;"2024-04-21";"social_media";158.51;99553;718;200
2258;"2024-04-21";"display_ads";125.73;69343;4071;152
2259;"2024-04-21";"affiliate";92.2;25110;252;47
2260;"2024-04-22";"email";59.06;0;0;71
2261;"2024-04-22";"paid_search";164.42;55937;4019;28
2262;"2024-04-22";"social_media";0.0;22348;3351;188
2263;"2024-04-22";"display_ads";129.22;20434;3650;142
2264;"2024-04-22";"affiliate";75.51;57747;2135;142
2265;"2024-04-23";"email";53.46;0;0;79
2266;"2024-04-23";"paid_search";250.58;73190;3779;30
2267;"2024-04-23";"social_media";133.03;77976;1003;163
2268;"2024-04-23";"display_ads";75.65;80778;1195;48
2269;"2024-04-23";"affiliate";66.63;23581;4238;37
2270;"2024-04-24";"email";60.31;0;0;157
2271;"2024-04-24";"paid_search";199.29;54351;2353;157
2272;"2024-04-24";"social_media";162.63;62870;3348;152
2273;"2024-04-24";"display_ads";94.88;85406;3153;68
2274;"2024-04-24";"affiliate";80.47;91156;4772;179
2275;"2024-04-25";"email";51.13;0;0;92
2276;"2024-04-25";"paid_search";200.37;73595;1800;122
2277;"2024-04-25";"social_media";173.57;12169;4771;172
2278;"2024-04-25";"display_ads";100.59;48976;2312;88
2279;"2024-04-25";"affiliate";74.65;94030;3496;31
2280;"2024-04-26";"email";55.61;0;0;83
2281;"2024-04-26";"paid_search";225.23;89004;884;157
2282;"2024-04-26";"social_media";164.08;29515;2049;166
2283;"2024-04-26";"display_ads";89.12;76646;4311;176
2284;"2024-04-26";"affiliate";84.07;83552;978;199
2285;"2024-04-27";"email";63.33;0;0;150
2286;"2024-04-27";"paid_search";221.02;13602;2670;179
2287;"2024-04-27";"social_media";161.38;44308;4720;105
2288;"2024-04-27";"display_ads";73.62;54439;1182;88
2289;"2024-04-27";"affiliate";58.55;89908;123;185
2290;"2024-04-28";"email";0.0;0;0;138
2291;"2024-04-28";"paid_search";154.81;21770;4118;40
2292;"2024-04-28";"social_media";166.1;73065;3122;194
2293;"2024-04-28";"display_ads";113.39;32677;1873;16
2294;"2024-04-28";"affiliate";75.67;60290;703;197
2295;"2024-04-29";"email";47.75;0;0;46
2296;"2024-04-29";"paid_search";199.65;27469;3761;20
2297;"2024-04-29";"social_media";125.12;55476;2966;60
2298;"2024-04-29";"display_ads";90.25;75403;288;153
2299;"2024-04-29";"affiliate";85.13;60988;2135;194
2300;"2024-04-30";"email";35.34;0;0;193
2301;"2024-04-30";"paid_search";162.36;33560;1187;37
2302;"2024-04-30";"social_media";170.9;55784;4378;130
2303;"2024-04-30";"display_ads";110.79;71370;1316;49
2304;"2024-04-30";"affiliate";94.78;76487;829;46
2305;"2024-05-01";"email";59.78;0;0;146
2306;"2024-05-01";"paid_search";202.72;19966;4117;79
2307;"2024-05-01";"social_media";150.49;85110;1826;95
2308;"2024-05-01";"affiliate";86.65;32172;4338;89
2309;"2024-05-02";"email";40.19;0;0;65
2310;"2024-05-03";"paid_search";173.42;75799;3525;108
2311;"2024-05-03";"social_media";135.52;28452;1918;156
2312;"2024-05-03";"affiliate";87.05;51674;4885;179
2313;"2024-05-04";"social_media";144.38;89964;3696;59
2314;"2024-05-04";"display_ads";121.03;12519;1034;148
2315;"2024-05-04";"affiliate";62.2;11396;1878;143
2316;"2024-05-05";"email";61.59;0;0;185
2317;"2024-05-05";"paid_search";206.44;57238;132;140
2318;"2024-05-05";"social_media";181.9;45055;4719;193
2319;"2024-05-05";"display_ads";99.96;47291;4812;58
2320;"2024-05-05";"affiliate";69.42;61114;1611;7
2321;"2024-05-06";"email";42.22;0;0;141
2322;"2024-05-06";"paid_search";408.52;51023;8037;167
2323;"2024-05-06";"social_media";159.46;68650;3051;121
2324;"2024-06-05";"display_ads";175.51;76500;7921;62
2325;"2024-05-06";"affiliate";170.1;135750;4131;145
2326;"2024-05-07";"email";51.73;0;0;156
2327;"2024-07-05";"paid_search";429.21;134441;3695;143
2328;"2024-07-05";"social_media";313.32;127201;5117;299
2329;"2024-05-07";"display_ads";182.98;135008;8084;322
2330;"2024-05-07";"affiliate";0.0;83704;2113;142
2331;"2024-05-08";"email";51.7;0;0;290
2332;"2024-08-05";"paid_search";459.97;119127;8060;253
2333;"2024-05-08";"social_media";183.47;79269;4887;160
2334;"2024-05-08";"display_ads";101.01;67432;2639;49
2335;"2024-05-08";"affiliate";93.68;74944;3286;82
2336;"2024-05-09";"email";46.76;0;0;186
2337;"2024-05-09";"paid_search";368.08;109912;8450;190
2338;"2024-05-09";"social_media";154.6;49830;229;167
2339;"2024-05-09";"display_ads";113.96;87436;2887;94
2340;"2024-05-09";"affiliate";62.22;80223;1905;146
2341;"2024-05-10";"email";99.16;0;0;107
2342;"2024-05-10";"paid_search";181.51;22141;4718;175
2343;"2024-05-10";"social_media";176.69;44981;2157;106
2344;"2024-05-10";"display_ads";114.19;30603;4532;11
2345;"2024-05-10";"affiliate";144.83;77446;5050;322
2346;"2024-11-05";"email";144.15;0;0;193
2347;"2024-05-11";"paid_search";176.31;71076;1156;149
2348;"2024-05-11";"social_media";190.84;76292;2803;190
2349;"2024-05-11";"display_ads";109.39;85394;1810;199
2350;"2024-05-11";"affiliate";69.1;77197;1412;82
2351;"2024-05-12";"email";116.54;0;0;312
2352;"2024-05-12";"paid_search";0.0;23362;3027;29
2353;"2024-05-12";"social_media";189.2;46292;2943;76
2354;"2024-12-05";"display_ads";256.64;54579;4789;175
2355;"2024-05-12";"affiliate";86.98;33773;2112;27
2356;"2024-05-13";"email";58.42;0;0;177
2357;"2024-05-13";"paid_search";223.31;83707;3259;164
2358;"2024-05-13";"social_media";172.03;32141;4837;106
2359;"2024-05-13";"display_ads";85.1;71859;725;76
2360;"2024-05-13";"affiliate";86.77;72658;1024;152
2361;"2024-05-14";"email";59.65;0;0;65
2362;"2024-05-14";"paid_search";154.43;97391;2751;189
2363;"2024-05-14";"social_media";189.54;80101;1716;150
2364;"2024-05-14";"display_ads";128.85;38086;4536;114
2365;"2024-05-14";"affiliate";71.65;53413;3443;158
2366;"2024-05-15";"email";53.31;0;0;21
2367;"2024-05-15";"paid_search";191.28;71657;1711;6
2368;"2024-05-15";"social_media";110.38;37561;2834;134
2369;"2024-05-15";"display_ads";112.51;75351;560;41
2370;"2024-05-15";"affiliate";52.59;25971;1951;195
2371;"2024-05-16";"email";49.65;0;0;162
2372;"2024-05-16";"paid_search";173.02;66557;3040;147
2373;"2024-05-16";"social_media";161.23;14860;1585;53
2374;"2024-05-16";"display_ads";85.26;66064;2514;87
2375;"2024-05-16";"affiliate";83.62;73549;903;171
2376;"2024-05-17";"email";54.69;0;0;188
2377;"2024-05-17";"paid_search";194.02;40598;1340;110
2378;"2024-05-17";"social_media";123.06;34551;3066;179
2379;"2024-05-17";"display_ads";101.92;27019;1672;191
2380;"2024-05-17";"affiliate";64.69;92040;1734;6
2381;"2024-05-18";"email";37.78;0;0;81
2382;"2024-05-18";"paid_search";255.04;36825;2475;31
2383;"2024-05-18";"social_media";112.98;65579;1251;175
2384;"2024-05-18";"display_ads";118.56;23119;3003;66
2385;"2024-05-18";"affiliate";58.15;49854;600;89
2386;"2024-05-19";"email";53.22;0;0;105
2387;"2024-05-19";"paid_search";219.69;28681;1393;55
2388;"2024-05-19";"social_media";144.44;67076;1768;185
2389;"2024-05-19";"display_ads";111.12;75549;4081;167
2390;"2024-05-19";"affiliate";94.02;81841;984;188
2391;"2024-05-20";"email";59.34;0;0;156
2392;"2024-05-20";"paid_search";194.52;98486;4884;88
2393;"2024-05-20";"social_media";110.14;44235;3205;93
2394;"2024-05-20";"display_ads";79.66;94659;3311;78
2395;"2024-05-20";"affiliate";79.15;70849;1262;173
2396;"2024-05-21";"email";35.45;0;0;63
2397;"2024-05-21";"paid_search";154.33;85421;4216;120
2398;"2024-05-21";"social_media";158.95;20732;3025;35
2399;"2024-05-21";"display_ads";74.78;30276;1894;43
2400;"2024-05-21";"affiliate";53.06;61466;3006;43
2401;"2024-05-22";"email";63.2;0;0;148
2402;"2024-05-22";"paid_search";154.15;63493;3153;20
2403;"2024-05-22";"social_media";133.19;72816;808;82
2404;"2024-05-22";"display_ads";73.29;70940;2251;198
2405;"2024-05-22";"affiliate";96.79;57985;3939;5
2406;"2024-05-23";"email";64.2;0;0;86
2407;"2024-05-23";"paid_search";191.81;10338;973;73
2408;"2024-05-23";"social_media";192.0;99681;1658;109
2409;"2024-05-23";"display_ads";97.5;96133;1850;182
2410;"2024-05-23";"affiliate";57.87;81333;2342;174
2411;"2024-05-24";"email";53.93;0;0;183
2412;"2024-05-24";"paid_search";143.39;89022;960;148
2413;"2024-05-24";"social_media";140.9;56020;2252;80
2414;"2024-05-24";"display_ads";92.68;14512;2393;52
2415;"2024-05-24";"affiliate";88.85;59583;2823;42
2416;"2024-05-25";"email";50.49;0;0;22
2417;"2024-05-25";"paid_search";0.0;17201;2829;191
2418;"2024-05-25";"social_media";111.78;68255;4946;123
2419;"2024-05-25";"display_ads";88.31;21310;1866;88
2420;"2024-05-25";"affiliate";0.0;62820;3452;86
2421;"2024-05-26";"email";41.72;0;0;68
2422;"2024-05-26";"paid_search";238.16;27315;2414;121
2423;"2024-05-26";"social_media";131.26;48406;2899;194
2424;"2024-05-26";"display_ads";72.52;44797;1608;33
2425;"2024-05-26";"affiliate";92.98;22779;4743;180
2426;"2024-05-27";"email";60.76;0;0;92
2427;"2024-05-27";"paid_search";246.44;15437;3547;163
2428;"2024-05-27";"social_media";114.18;89793;4153;101
2429;"2024-05-27";"display_ads";91.96;37993;394;147
2430;"2024-05-27";"affiliate";65.38;56403;332;158
2431;"2024-05-28";"email";58.07;0;0;158
2432;"2024-05-28";"paid_search";248.51;11957;3489;178
2433;"2024-05-28";"social_media";146.91;49535;634;42
2434;"2024-05-28";"display_ads";124.18;83400;2789;39
2435;"2024-05-28";"affiliate";57.81;70552;4427;188
2436;"2024-05-29";"email";42.27;0;0;24
2437;"2024-05-29";"paid_search";258.57;73586;173;11
2438;"2024-05-29";"social_media";193.66;70555;1586;39
2439;"2024-05-29";"display_ads";84.06;41540;1542;7
2440;"2024-05-29";"affiliate";70.36;14834;990;149
2441;"2024-05-30";"email";43.56;0;0;98
2442;"2024-05-30";"paid_search";193.03;49095;1735;82
2443;"2024-05-30";"social_media";180.83;20579;2531;199
2444;"2024-05-30";"display_ads";94.59;58691;1352;162
2445;"2024-05-30";"affiliate";69.87;96639;809;135
2446;"2024-05-31";"email";53.42;0;0;70
2447;"2024-05-31";"paid_search";177.96;28487;4746;79
2448;"2024-05-31";"social_media";185.44;68651;4294;89
2449;"2024-05-31";"display_ads";107.21;93301;4907;170
2450;"2024-05-31";"affiliate";78.01;59549;2707;139
2451;"2024-06-01";"email";41.02;0;0;34
2452;"2024-06-01";"paid_search";144.57;34506;187;123
2453;"2024-06-01";"social_media";160.56;16861;2169;182
2454;"2024-06-01";"affiliate";78.14;93360;1447;145
2455;"2024-06-02";"email";61.8;0;0;96
2456;"2024-06-03";"paid_search";176.46;14752;2179;166
2457;"2024-06-03";"social_media";163.24;48788;1230;102
2458;"2024-06-03";"display_ads";117.88;82044;1361;90
2459;"2024-06-03";"affiliate";88.22;48914;732;108
2460;"2024-06-04";"paid_search";221.99;57109;2734;37
2461;"2024-06-04";"social_media";148.9;87288;1454;195
2462;"2024-06-04";"display_ads";120.07;83488;2244;116
2463;"2024-06-05";"email";41.46;0;0;90
2464;"2024-06-05";"social_media";129.26;62165;1764;160
2465;"2024-06-06";"email";56.26;0;0;53
2466;"2024-06-06";"paid_search";200.45;27930;1451;83
2467;"2024-06-06";"social_media";115.64;88702;2243;161
2468;"2024-06-06";"display_ads";94.12;88549;4936;41
2469;"2024-06-06";"affiliate";87.92;34887;2661;31
2470;"2024-06-07";"email";49.89;0;0;186
2471;"2024-06-07";"paid_search";211.75;38155;1920;155
2472;"2024-06-07";"social_media";165.4;66151;1951;135
2473;"2024-07-06";"display_ads";177.93;138029;5424;228
2474;"2024-06-07";"affiliate";58.8;62837;1530;78
2475;"2024-06-08";"email";58.4;0;0;24
2476;"2024-06-08";"paid_search";205.08;22764;695;196
2477;"2024-06-08";"social_media";158.01;99601;2163;86
2478;"2024-06-08";"display_ads";198.94;56788;2005;233
2479;"2024-06-08";"affiliate";148.28;135045;2970;161
2480;"2024-09-06";"email";107.67;0;0;303
2481;"2024-06-09";"paid_search";177.57;75335;1482;75
2482;"2024-09-06";"social_media";293.42;123623;4881;123
2483;"2024-09-06";"display_ads";228.39;146428;7502;218
2484;"2024-09-06";"affiliate";140.6;101301;4391;26
2485;"2024-06-10";"email";59.9;0;0;34
2486;"2024-06-10";"paid_search";148.27;73958;4947;124
2487;"2024-06-10";"social_media";156.47;66431;2811;94
2488;"2024-06-10";"display_ads";122.11;88287;1875;93
2489;"2024-06-10";"affiliate";83.73;75204;1087;186
2490;"2024-06-11";"email";129.21;0;0;76
2491;"2024-11-06";"paid_search";482.6;136734;9484;129
2492;"2024-06-11";"social_media";137.55;29957;2948;30
2493;"2024-06-11";"display_ads";202.59;119767;5889;237
2494;"2024-06-11";"affiliate";69.36;41034;2308;176
2495;"2024-06-12";"email";56.53;0;0;165
2496;"2024-06-12";"paid_search";231.3;95789;1370;19
2497;"2024-06-12";"social_media";194.89;27282;2851;28
2498;"2024-06-12";"display_ads";120.22;24800;4471;190
2499;"2024-06-12";"affiliate";88.71;34177;1114;75
2500;"2024-06-13";"email";61.82;0;0;65
2501;"2024-06-13";"paid_search";154.83;44151;4192;10
2502;"2024-06-13";"social_media";151.74;37625;1143;160
2503;"2024-06-13";"display_ads";122.31;72472;1055;117
2504;"2024-06-13";"affiliate";68.87;56553;1064;97
2505;"2024-06-14";"email";42.14;0;0;96
2506;"2024-06-14";"paid_search";193.75;77020;2516;14
2507;"2024-06-14";"social_media";108.93;14586;1930;152
2508;"2024-06-14";"display_ads";87.59;28688;1159;61
2509;"2024-06-14";"affiliate";84.25;71141;1767;194
2510;"2024-06-15";"email";55.31;0;0;137
2511;"2024-06-15";"paid_search";217.33;19476;3481;155
2512;"2024-06-15";"social_media";152.05;10099;3583;198
2513;"2024-06-15";"display_ads";86.72;97208;3619;87
2514;"2024-06-15";"affiliate";78.8;35804;1165;125
2515;"2024-06-16";"email";41.43;0;0;159
2516;"2024-06-16";"paid_search";212.72;42287;1795;92
2517;"2024-06-16";"social_media";186.26;40209;840;155
2518;"2024-06-16";"display_ads";93.9;30882;2818;154
2519;"2024-06-16";"affiliate";70.5;22394;3964;62
2520;"2024-06-17";"email";61.16;0;0;171
2521;"2024-06-17";"paid_search";162.12;90477;4761;155
2522;"2024-06-17";"social_media";149.25;62598;3294;114
2523;"2024-06-17";"display_ads";90.39;11677;2976;188
2524;"2024-06-17";"affiliate";91.25;37867;2639;173
2525;"2024-06-18";"email";48.38;0;0;164
2526;"2024-06-18";"paid_search";143.38;50491;462;26
2527;"2024-06-18";"social_media";120.81;44967;1596;145
2528;"2024-06-18";"display_ads";124.44;52833;3861;162
2529;"2024-06-18";"affiliate";79.92;52367;3760;41
2530;"2024-06-19";"email";56.37;0;0;78
2531;"2024-06-19";"paid_search";150.56;17270;3625;200
2532;"2024-06-19";"social_media";167.97;40040;3251;7
2533;"2024-06-19";"display_ads";71.63;52785;3023;180
2534;"2024-06-19";"affiliate";87.12;18979;4334;166
2535;"2024-06-20";"email";35.98;0;0;7
2536;"2024-06-20";"paid_search";233.75;70567;3392;112
2537;"2024-06-20";"social_media";131.57;12825;4000;108
2538;"2024-06-20";"display_ads";122.98;20415;4910;159
2539;"2024-06-20";"affiliate";67.13;31249;3240;183
2540;"2024-06-21";"email";56.44;0;0;92
2541;"2024-06-21";"paid_search";144.85;16693;3267;177
2542;"2024-06-21";"social_media";186.62;85744;1180;76
2543;"2024-06-21";"display_ads";125.04;71372;4175;151
2544;"2024-06-21";"affiliate";73.51;53604;4454;55
2545;"2024-06-22";"email";63.78;0;0;44
2546;"2024-06-22";"paid_search";163.33;49905;2831;9
2547;"2024-06-22";"social_media";108.57;69024;4547;43
2548;"2024-06-22";"display_ads";124.65;79375;3045;82
2549;"2024-06-22";"affiliate";56.63;45229;3296;91
2550;"2024-06-23";"email";57.11;0;0;143
2551;"2024-06-23";"paid_search";204.06;50961;338;162
2552;"2024-06-23";"social_media";106.17;76053;2087;107
2553;"2024-06-23";"display_ads";125.78;13001;2260;62
2554;"2024-06-23";"affiliate";62.06;68658;4908;96
2555;"2024-06-24";"email";55.38;0;0;55
