date,channel,spend_amount,impressions,clicks,conversions,currency
02/04/2024,DISPLAY_ADS,83.09,97352.0,2426.0,34,USD
04-02-2024,affiliate,82.55,56847.0,2183.0,81,$
02/05/2024,email,56.32,,,91,USD
2024-02-05,paid_search,148.13,35098.0,4235.0,64,USD
02/05/2024,social_media,173.4,68947.0,3288.0,157,USD
2024/02/05,display_ads,121.77,34161.0,3179.0,118,usd
05-02-2024,affiliate,83.25,90635.0,4302.0,68,USD
02/06/2024,email,54.72,,,10,usd
06-02-2024,paid_search,198.59,25274.0,1578.0,112,USD
06-02-2024,social_media,167.1,21493.0,3258.0,46,usd
06-02-2024,display_ads,129.39,99266.0,3908.0,101,
06-02-2024,affiliate,55.32,16854.0,3976.0,62,
2024-02-07,email,40.99,,,91,$
02/07/2024,paid_search,186.52,96208.0,2544.0,30,$
02/07/2024,social_media,170.3,59677.0,1345.0,8,USD
2024-02-07,DISPLAY_ADS,125.78,64707.0,3363.0,73,
02-07-2024,affiliate,70.3,83882.0,2593.0,57,$
02/08/2024,email,39.85,,,43,USD
2024/02/08,paid_search,194.25,65197.0,2308.0,192,$
02/08/2024,social_media,,13191.0,391.0,28,usd
02/08/2024,display_ads,77.94,11707.0,3994.0,159,usd
02-08-2024,affiliate,67.83,95496.0,2887.0,64,usd
09-02-2024,email,39.78,,,155,$
2024/02/09,PAID_SEARCH,228.53,20942.0,3328.0,191,
02/09/2024,social_media,151.5,64487.0,4735.0,148,
02-09-2024,display_ads,,24971.0,3568.0,66,usd
02-09-2024,affiliate,81.99,73812.0,3875.0,182,$
02-10-2024,email,60.19,,,20,$
02-10-2024,paid_search,163.96,56430.0,2415.0,131,usd
2024/02/10,social_media,179.87,13043.0,230.0,28,USD
2024-02-10,display_ads,118.26,76972.0,1609.0,167,
10-02-2024,affiliate,85.71,30746.0,4044.0,62,usd
2024-02-11,email,58.77,,,55,usd
2024-02-11,paid_search,157.14,19985.0,3147.0,14,
02-11-2024,social_media,,12943.0,1484.0,128,$
11-02-2024,display_ads,83.64,76186.0,228.0,146,$
02-11-2024,affiliate,77.78,81575.0,3067.0,66,USD
2024/02/12,email,56.31,,,159,
2024/02/12,paid_search,153.13,37572.0,3123.0,150,usd
12-02-2024,social_media,163.2,71063.0,2859.0,32,
2024/02/12,display_ads,121.57,43511.0,1135.0,21,
02-12-2024,affiliate,62.74,78986.0,3135.0,144,usd
2024/02/13,email,50.67,,,97,
02-13-2024,paid_search,222.49,26046.0,1320.0,83,usd
2024/02/13,SOCIAL_MEDIA,175.45,84121.0,2586.0,86,USD
2024-02-13,DISPLAY_ADS,107.3,49147.0,2372.0,37,usd
13-02-2024,affiliate,67.11,10951.0,210.0,177,usd
2024-02-14,email,40.42,,,77,USD
2024/02/14,paid_search,232.61,52819.0,3121.0,171,USD
02-14-2024,social_media,164.29,54933.0,4038.0,126,$
02/14/2024,display_ads,129.26,87015.0,591.0,121,USD
2024/02/14,affiliate,57.99,29938.0,2778.0,198,usd
15-02-2024,email,40.58,,,124,USD
2024-02-15,paid_search,193.29,51462.0,953.0,36,USD
2024-02-15,social_media,194.63,98685.0,3116.0,99,$
02/15/2024,display_ads,100.44,30255.0,4962.0,147,$
2024/02/15,affiliate,79.87,21731.0,3684.0,67,$
2024-02-16,email,53.95,,,122,
16-02-2024,paid_search,189.63,94957.0,3760.0,146,
02-16-2024,social_media,158.25,66591.0,3324.0,59,usd
02/16/2024,display_ads,79.07,47872.0,983.0,7,usd
16-02-2024,affiliate,97.19,17621.0,1681.0,93,$
02/17/2024,email,48.18,,,138,usd
2024-02-17,paid_search,248.26,88020.0,856.0,74,USD
17-02-2024,social_media,108.08,10792.0,1121.0,24,$
02-17-2024,display_ads,115.61,47099.0,3375.0,124,USD
2024/02/17,affiliate,67.7,11367.0,1551.0,108,USD
18-02-2024,email,56.58,,,65,USD
02/18/2024,paid_search,216.34,11278.0,2958.0,100,
2024-02-18,social_media,164.72,97064.0,554.0,52,
02/18/2024,display_ads,112.82,80480.0,1444.0,13,usd
2024/02/18,affiliate,76.7,21577.0,2478.0,62,usd
02-19-2024,email,37.1,,,31,usd
2024/02/19,paid_search,167.26,81672.0,3443.0,113,$
2024/02/19,social_media,170.93,63954.0,3677.0,67,USD
19-02-2024,display_ads,114.7,33645.0,3112.0,90,USD
2024-02-19,affiliate,,55144.0,1548.0,138,usd
2024-02-20,email,39.24,,,108,usd
2024-02-20,paid_search,217.04,41079.0,3091.0,84,USD
02-20-2024,social_media,151.25,42581.0,4765.0,153,usd
02-20-2024,display_ads,99.68,82517.0,2075.0,100,USD
02-20-2024,affiliate,77.48,90590.0,500.0,148,USD
2024-02-21,email,37.04,,,164,usd
2024-02-21,PAID_SEARCH,203.07,99921.0,3661.0,27,
2024/02/21,SOCIAL_MEDIA,187.52,96999.0,4059.0,192,
02-21-2024,display_ads,73.22,39045.0,636.0,103,
02-21-2024,affiliate,68.94,41600.0,4720.0,17,
02/22/2024,email,47.7,,,148,USD
02/22/2024,paid_search,183.26,11002.0,2657.0,162,usd
02/22/2024,social_media,120.21,69595.0,3824.0,179,$
02/22/2024,display_ads,72.33,27352.0,2121.0,112,USD
22-02-2024,affiliate,77.98,89428.0,4973.0,150,usd
02/23/2024,email,61.8,,,11,usd
2024-02-23,paid_search,209.56,79652.0,3900.0,186,
2024/02/23,social_media,110.69,22433.0,3693.0,69,
2024/02/23,display_ads,83.68,97038.0,4787.0,112,$
02/23/2024,affiliate,84.32,11009.0,550.0,62,$
24-02-2024,email,41.54,,,27,
02-24-2024,paid_search,167.57,87747.0,4251.0,36,USD
02/24/2024,social_media,112.89,80288.0,690.0,88,USD
02/24/2024,display_ads,104.16,11092.0,605.0,91,
2024-02-24,AFFILIATE,87.74,75660.0,3961.0,65,$
02/25/2024,email,37.68,,,131,USD
2024/02/25,paid_search,202.3,77178.0,504.0,86,USD
2024-02-25,social_media,186.55,64116.0,2998.0,31,usd
2024/02/25,display_ads,72.08,94037.0,589.0,136,USD
2024/02/25,affiliate,88.19,53755.0,1572.0,143,$
2024-02-26,email,38.25,,,133,
02-26-2024,paid_search,227.15,39691.0,4058.0,31,$
02/26/2024,social_media,176.85,19572.0,1630.0,88,$
02/26/2024,display_ads,105.25,35047.0,4546.0,119,usd
2024-02-26,affiliate,88.89,31381.0,4114.0,123,$
27-02-2024,email,42.93,,,40,usd
2024-02-27,paid_search,205.06,67400.0,4717.0,30,usd
27-02-2024,SOCIAL_MEDIA,169.95,62541.0,2147.0,135,$
2024-02-27,display_ads,76.31,16066.0,4790.0,81,usd
27-02-2024,affiliate,87.28,78544.0,4925.0,63,$
2024/02/28,EMAIL,61.36,,,61,
28-02-2024,paid_search,191.91,43795.0,3008.0,62,USD
2024/02/28,social_media,176.61,99134.0,624.0,11,usd
2024/02/28,DISPLAY_ADS,102.28,74876.0,2442.0,177,usd
2024/02/28,affiliate,66.64,35014.0,2291.0,61,USD
2024-02-29,email,55.1,,,81,
29-02-2024,paid_search,211.54,61916.0,2475.0,152,
2024-02-29,social_media,156.68,71308.0,4108.0,31,USD
2024-02-29,display_ads,99.67,24466.0,2176.0,146,$
2024-02-29,affiliate,85.81,11057.0,4480.0,134,USD
2024/03/01,email,54.16,,,7,USD
01-03-2024,PAID_SEARCH,175.52,81473.0,4808.0,108,usd
01-03-2024,social_media,182.21,91686.0,3154.0,67,USD
2024-03-01,display_ads,119.69,81358.0,2723.0,123,
03/01/2024,affiliate,82.58,63570.0,4989.0,103,
02-03-2024,email,59.53,,,145,
03-02-2024,paid_search,160.64,17330.0,3428.0,5,
02-03-2024,social_media,148.8,56371.0,202.0,134,$
03/02/2024,DISPLAY_ADS,126.74,86438.0,4468.0,57,$
03/02/2024,affiliate,89.89,54786.0,4099.0,181,usd
03/03/2024,email,44.13,,,102,usd
2024-03-03,paid_search,222.07,59965.0,4496.0,118,USD
2024/03/03,social_media,117.19,20044.0,613.0,175,USD
03-03-2024,display_ads,122.47,32146.0,949.0,142,
2024-03-03,affiliate,80.89,54562.0,3460.0,79,$
04-03-2024,email,61.85,,,88,usd
03/04/2024,PAID_SEARCH,256.79,49706.0,3214.0,22,
2024-03-04,social_media,189.42,51413.0,3390.0,105,usd
2024-03-04,display_ads,71.99,51214.0,809.0,15,
2024-03-04,affiliate,69.06,50767.0,111.0,36,$
05-03-2024,email,47.02,,,35,usd
03/05/2024,paid_search,181.63,79927.0,2294.0,188,$
2024-03-05,social_media,138.34,92448.0,3958.0,92,usd
05-03-2024,display_ads,110.07,95127.0,2140.0,177,$
03-05-2024,affiliate,64.97,29274.0,2399.0,114,usd
06-03-2024,email,52.72,,,149,$
2024-03-06,paid_search,151.85,60985.0,580.0,6,
03-06-2024,social_media,190.85,25546.0,3100.0,116,$
03/06/2024,display_ads,114.55,26692.0,3783.0,93,usd
03/06/2024,affiliate,62.79,88740.0,1628.0,166,
07-03-2024,email,61.92,,,154,usd
2024-03-07,paid_search,162.0,67360.0,3154.0,99,$
2024-03-07,social_media,161.12,14800.0,335.0,13,
2024-03-07,display_ads,88.25,36573.0,2930.0,127,$
2024/03/07,affiliate,80.48,23716.0,4847.0,114,$
08-03-2024,email,49.39,,,6,$
2024-03-08,paid_search,216.29,60204.0,1112.0,172,$
2024/03/08,social_media,158.79,53571.0,854.0,100,
2024-03-08,display_ads,85.09,54427.0,3907.0,137,USD
03/08/2024,affiliate,69.62,23385.0,4626.0,195,
2024-03-09,email,38.89,,,127,$
09-03-2024,paid_search,209.91,20402.0,695.0,120,usd
03-09-2024,social_media,192.53,40959.0,394.0,89,$
03-09-2024,display_ads,78.34,26479.0,899.0,9,$
03-09-2024,affiliate,71.64,30362.0,4234.0,131,$
10-03-2024,email,38.78,,,95,usd
03/10/2024,paid_search,215.54,19343.0,3889.0,98,USD
03/10/2024,social_media,133.59,37686.0,4280.0,36,usd
2024-03-10,display_ads,109.03,80111.0,2413.0,132,$
03/10/2024,affiliate,70.88,55790.0,3843.0,127,
2024/03/11,email,57.46,,,185,USD
03-11-2024,paid_search,241.53,86494.0,3465.0,82,USD
2024/03/11,social_media,119.51,15432.0,902.0,77,$
2024/03/11,display_ads,100.93,16182.0,1479.0,73,usd
03/11/2024,affiliate,83.08,42162.0,1669.0,168,usd
03/12/2024,email,60.19,,,122,usd
03/12/2024,paid_search,192.46,25670.0,4973.0,108,USD
03-12-2024,social_media,109.5,25055.0,2825.0,50,usd
03/12/2024,display_ads,120.3,97104.0,287.0,118,usd
2024-03-12,AFFILIATE,70.71,30448.0,2734.0,197,usd
2024/03/13,email,47.18,,,173,
2024-03-13,paid_search,200.27,78720.0,3857.0,133,usd
03/13/2024,social_media,162.91,45195.0,2210.0,59,USD
13-03-2024,display_ads,87.84,30953.0,1196.0,143,
03/13/2024,affiliate,55.52,97507.0,1227.0,41,USD
2024-03-14,email,42.25,,,101,USD
03-14-2024,paid_search,176.17,78371.0,4636.0,196,$
2024-03-14,social_media,177.0,74684.0,2045.0,19,
03/14/2024,display_ads,83.28,54142.0,3527.0,152,usd
03-14-2024,affiliate,93.22,75525.0,1963.0,36,USD
03/15/2024,email,36.99,,,108,
2024/03/15,paid_search,157.74,54969.0,820.0,122,usd
03/15/2024,SOCIAL_MEDIA,183.88,77790.0,4437.0,54,usd
2024/03/15,display_ads,94.2,37503.0,713.0,78,$
2024-03-15,affiliate,93.0,20678.0,4482.0,83,
2024/03/16,EMAIL,52.24,,,54,$
16-03-2024,paid_search,174.6,41419.0,657.0,176,
2024-03-16,social_media,177.83,47407.0,2154.0,102,$
03/16/2024,display_ads,94.88,81359.0,1142.0,18,$
16-03-2024,affiliate,59.88,72176.0,3109.0,12,USD
2024/03/17,email,50.87,,,81,USD
03/17/2024,paid_search,199.61,70364.0,3937.0,170,
2024/03/17,social_media,153.11,87638.0,2217.0,60,$
17-03-2024,display_ads,78.53,11555.0,2141.0,29,USD
2024-03-17,affiliate,75.4,38449.0,3565.0,163,usd
03/18/2024,EMAIL,42.96,,,120,
2024/03/18,paid_search,160.12,99671.0,3636.0,188,USD
03/18/2024,social_media,191.8,44461.0,1102.0,101,usd
18-03-2024,display_ads,79.0,99576.0,1287.0,52,usd
03/18/2024,affiliate,91.65,30512.0,2883.0,109,$
19-03-2024,email,42.99,,,193,usd
2024-03-19,paid_search,199.13,68822.0,2832.0,132,usd
03-19-2024,social_media,168.28,74875.0,3285.0,59,
2024/03/19,display_ads,123.11,35297.0,3702.0,77,$
03-19-2024,affiliate,60.65,13252.0,2075.0,9,$
2024/03/20,email,60.26,,,75,$
2024-03-20,paid_search,238.71,57290.0,2198.0,46,$
03-20-2024,social_media,188.99,62857.0,1158.0,33,
2024-03-20,display_ads,117.45,36410.0,318.0,84,
03-20-2024,affiliate,59.6,21574.0,914.0,88,
2024-03-21,email,57.19,,,34,USD
21-03-2024,paid_search,205.29,73736.0,4760.0,176,usd
2024/03/21,social_media,135.82,72129.0,4406.0,134,$
03-21-2024,display_ads,84.08,90209.0,2919.0,158,USD
2024-03-21,affiliate,77.55,32611.0,3090.0,198,
22-03-2024,email,51.76,,,53,
03-22-2024,paid_search,144.64,86612.0,958.0,95,$
03-22-2024,social_media,163.93,96571.0,2161.0,186,usd
22-03-2024,display_ads,126.35,54925.0,4368.0,26,USD
2024-03-22,affiliate,73.67,57141.0,802.0,154,$
23-03-2024,email,53.68,,,63,
03/23/2024,paid_search,170.78,75295.0,1117.0,162,USD
03/23/2024,social_media,108.95,34359.0,1711.0,101,usd
2024/03/23,display_ads,101.45,19316.0,4729.0,147,
2024-03-23,affiliate,66.42,78608.0,2257.0,35,
2024-03-24,email,52.52,,,38,USD
2024/03/24,paid_search,179.09,10668.0,813.0,91,USD
24-03-2024,social_media,179.57,60029.0,2377.0,186,usd
24-03-2024,display_ads,107.17,61081.0,4805.0,43,USD
03/24/2024,affiliate,88.62,70942.0,4280.0,189,
2024/03/25,email,37.1,,,134,USD
03/25/2024,paid_search,232.45,98653.0,2224.0,84,$
03/25/2024,social_media,184.1,58153.0,1300.0,42,usd
25-03-2024,display_ads,101.88,41405.0,4633.0,197,usd
03-25-2024,affiliate,77.24,25222.0,138.0,180,usd
2024-03-26,email,51.27,,,94,USD
03/26/2024,paid_search,208.31,92579.0,4628.0,97,USD
26-03-2024,social_media,143.72,60623.0,585.0,133,
03-26-2024,display_ads,107.23,29577.0,4626.0,80,$
03-26-2024,affiliate,58.36,93182.0,1009.0,73,
2024/03/27,email,49.45,,,26,
03/27/2024,paid_search,196.62,82668.0,2055.0,177,
2024-03-27,social_media,107.51,41228.0,560.0,198,$
27-03-2024,display_ads,126.09,39388.0,249.0,183,usd
2024/03/27,affiliate,80.44,95996.0,106.0,7,
28-03-2024,email,48.55,,,74,USD
2024/03/28,paid_search,149.93,67480.0,4063.0,180,
2024/03/28,social_media,134.14,29809.0,2346.0,30,
28-03-2024,display_ads,72.59,78514.0,1516.0,73,USD
28-03-2024,affiliate,68.64,45645.0,4948.0,128,
29-03-2024,email,42.14,,,62,
2024/03/29,PAID_SEARCH,198.67,55043.0,4356.0,66,USD
29-03-2024,social_media,141.89,43449.0,4136.0,50,$
2024-03-29,display_ads,114.58,37594.0,1584.0,108,$
29-03-2024,affiliate,,33068.0,646.0,134,USD
2024-03-30,email,39.79,,,188,$
03-30-2024,paid_search,145.23,91773.0,280.0,63,$
30-03-2024,social_media,161.37,76892.0,718.0,184,$
03/30/2024,display_ads,80.43,61047.0,185.0,42,$
03-30-2024,affiliate,79.68,10092.0,4511.0,102,$
2024-03-31,email,61.38,,,157,USD
31-03-2024,paid_search,202.66,11893.0,4661.0,152,
2024-03-31,social_media,155.07,22990.0,3514.0,150,
03-31-2024,display_ads,73.72,61974.0,4962.0,73,usd
2024-03-31,affiliate,73.56,31316.0,955.0,119,USD
2024/04/01,email,50.99,,,73,usd
01-04-2024,paid_search,148.21,14196.0,1542.0,192,usd
04-01-2024,social_media,116.14,48236.0,969.0,38,
04/01/2024,display_ads,98.37,89013.0,2121.0,135,
2024-04-01,affiliate,77.35,57261.0,823.0,179,$
04/02/2024,email,64.21,,,88,
02-04-2024,paid_search,172.26,29903.0,4243.0,81,$
02-04-2024,social_media,178.93,88236.0,2516.0,177,$
02-04-2024,display_ads,106.76,48739.0,3500.0,198,$
02-04-2024,affiliate,69.1,47154.0,4081.0,35,
04-03-2024,email,37.85,,,60,usd
04-03-2024,paid_search,188.96,87843.0,4368.0,175,
04/03/2024,social_media,111.65,98844.0,3047.0,161,$
2024-04-03,display_ads,93.67,62978.0,4376.0,74,usd
04/03/2024,AFFILIATE,78.37,91360.0,2296.0,20,$
04-04-2024,email,54.0,,,9,$
04-04-2024,paid_search,209.43,35809.0,4595.0,13,usd
2024/04/04,social_media,143.73,18599.0,4776.0,86,
04/04/2024,display_ads,115.66,57097.0,4029.0,173,USD
04/04/2024,affiliate,62.37,77223.0,597.0,156,usd
05-04-2024,email,64.98,,,195,
05-04-2024,paid_search,145.16,60941.0,3928.0,25,
04/05/2024,social_media,162.1,49605.0,3769.0,106,USD
04-05-2024,display_ads,77.38,98607.0,3783.0,28,USD
2024-04-05,affiliate,81.23,75608.0,531.0,155,USD
06-04-2024,email,58.32,,,161,
2024-04-06,paid_search,201.31,96036.0,1175.0,53,usd
2024/04/06,social_media,,65146.0,1131.0,33,USD
04-06-2024,display_ads,104.07,71648.0,635.0,112,
06-04-2024,affiliate,82.51,68770.0,1301.0,128,
2024-04-07,email,63.86,,,34,$
2024-04-07,paid_search,216.36,86475.0,3646.0,61,
04/07/2024,social_media,157.46,90374.0,935.0,189,USD
04-07-2024,display_ads,106.39,26126.0,4196.0,47,usd
2024-04-07,affiliate,95.01,59298.0,2439.0,73,
08-04-2024,email,62.47,,,53,usd
08-04-2024,paid_search,164.31,63206.0,3225.0,11,usd
2024-04-08,social_media,118.83,67052.0,730.0,19,USD
2024/04/08,display_ads,120.03,66042.0,3647.0,53,
04/08/2024,affiliate,56.88,69600.0,1502.0,71,USD
04/09/2024,email,52.67,,,59,usd
09-04-2024,paid_search,165.05,99790.0,4531.0,65,
2024/04/09,social_media,,28776.0,1115.0,18,$
2024/04/09,display_ads,102.55,77557.0,3513.0,199,$
2024-04-09,affiliate,86.51,69575.0,4796.0,57,
2024-04-10,email,59.95,,,200,USD
04-10-2024,paid_search,155.07,30597.0,1582.0,193,$
04/10/2024,social_media,156.4,35809.0,3479.0,63,USD
2024/04/10,display_ads,102.11,45473.0,1885.0,125,$
2024/04/10,affiliate,84.31,81197.0,2317.0,129,USD
04-11-2024,email,53.31,,,76,USD
2024-04-11,paid_search,143.64,96647.0,503.0,31,usd
11-04-2024,social_media,159.98,21863.0,4727.0,176,$
04/11/2024,display_ads,84.39,81743.0,1046.0,145,usd
11-04-2024,affiliate,73.07,54791.0,3501.0,77,USD
2024/04/12,email,40.54,,,127,$
04/12/2024,paid_search,227.91,64318.0,1281.0,123,
12-04-2024,social_media,124.17,21317.0,4953.0,128,
04-12-2024,display_ads,88.15,69190.0,4236.0,85,USD
2024/04/12,affiliate,86.41,59305.0,2621.0,125,usd
2024-04-13,email,51.53,,,37,$
13-04-2024,paid_search,251.12,86124.0,1792.0,186,usd
04-13-2024,social_media,194.03,90503.0,2823.0,92,USD
04/13/2024,display_ads,80.34,90933.0,3634.0,193,$
2024-04-13,affiliate,69.47,74094.0,565.0,112,
04-14-2024,email,53.52,,,173,$
2024/04/14,paid_search,221.88,94829.0,126.0,193,
2024/04/14,SOCIAL_MEDIA,184.98,35854.0,711.0,65,USD
2024/04/14,display_ads,117.01,57323.0,996.0,126,USD
04-14-2024,affiliate,61.67,43665.0,384.0,181,usd
2024-04-15,email,53.76,,,74,USD
15-04-2024,paid_search,227.89,95859.0,4720.0,197,
2024-04-15,social_media,114.86,14263.0,2583.0,9,
04-15-2024,display_ads,79.1,47057.0,496.0,36,
04/15/2024,affiliate,59.53,52342.0,3074.0,88,
04/16/2024,email,64.51,,,76,
16-04-2024,paid_search,206.67,27694.0,2568.0,198,USD
04-16-2024,social_media,189.57,80709.0,2334.0,151,usd
16-04-2024,display_ads,88.99,59878.0,1571.0,177,USD
2024/04/16,affiliate,80.55,62306.0,4708.0,75,
2024-04-17,email,64.41,,,18,
2024/04/17,paid_search,147.93,97568.0,2840.0,190,$
2024-04-17,social_media,161.18,34508.0,2230.0,38,$
2024-04-17,display_ads,125.23,27513.0,2618.0,92,$
2024-04-17,affiliate,55.0,29631.0,3486.0,37,$
2024/04/18,email,55.43,,,148,usd
04/18/2024,paid_search,237.97,76531.0,2582.0,181,usd
04-18-2024,SOCIAL_MEDIA,111.22,13336.0,667.0,183,USD
2024/04/18,display_ads,123.01,96475.0,2136.0,164,
18-04-2024,affiliate,68.41,88626.0,4956.0,105,$
04/19/2024,email,45.63,,,115,
04/19/2024,paid_search,177.09,43099.0,4467.0,67,$
04/19/2024,social_media,110.52,75296.0,1745.0,162,$
2024-04-19,display_ads,100.54,27740.0,3118.0,102,$
2024/04/19,affiliate,57.0,61913.0,4798.0,113,USD
04-20-2024,email,48.57,,,17,USD
2024-04-20,paid_search,167.06,92704.0,1825.0,192,USD
2024-04-20,social_media,188.58,11400.0,213.0,104,usd
20-04-2024,display_ads,122.54,89441.0,2594.0,70,USD
04/20/2024,affiliate,70.95,72268.0,1730.0,90,usd
21-04-2024,email,44.59,,,58,usd
2024/04/21,paid_search,211.45,61369.0,2793.0,99,
04/21/2024,social_media,158.51,99553.0,718.0,200,USD
21-04-2024,display_ads,125.73,69343.0,4071.0,152,usd
04-21-2024,affiliate,92.2,25110.0,252.0,47,USD
2024/04/22,EMAIL,59.06,,,71,$
04/22/2024,paid_search,164.42,55937.0,4019.0,28,usd
22-04-2024,social_media,,22348.0,3351.0,188,$
2024/04/22,display_ads,129.22,20434.0,3650.0,142,
04/22/2024,affiliate,75.51,57747.0,2135.0,142,usd
04/23/2024,email,53.46,,,79,usd
04-23-2024,paid_search,250.58,73190.0,3779.0,30,
23-04-2024,social_media,133.03,77976.0,1003.0,163,usd
23-04-2024,display_ads,75.65,80778.0,1195.0,48,usd
2024/04/23,affiliate,66.63,23581.0,4238.0,37,$
2024-04-24,email,60.31,,,157,USD
2024-04-24,paid_search,199.29,54351.0,2353.0,157,
24-04-2024,social_media,162.63,62870.0,3348.0,152,USD
04/24/2024,display_ads,94.88,85406.0,3153.0,68,$
24-04-2024,affiliate,80.47,91156.0,4772.0,179,
25-04-2024,email,51.13,,,92,
04/25/2024,paid_search,200.37,73595.0,1800.0,122,$
04/25/2024,social_media,173.57,12169.0,4771.0,172,
2024-04-25,display_ads,100.59,48976.0,2312.0,88,usd
04/25/2024,affiliate,74.65,94030.0,3496.0,31,$
04/26/2024,email,55.61,,,83,usd
26-04-2024,paid_search,225.23,89004.0,884.0,157,$
26-04-2024,social_media,164.08,29515.0,2049.0,166,$
04/26/2024,DISPLAY_ADS,89.12,76646.0,4311.0,176,usd
26-04-2024,affiliate,84.07,83552.0,978.0,199,
04-27-2024,EMAIL,63.33,,,150,
04/27/2024,paid_search,221.02,13602.0,2670.0,179,USD
2024-04-27,social_media,161.38,44308.0,4720.0,105,USD
2024-04-27,display_ads,73.62,54439.0,1182.0,88,
04-27-2024,affiliate,58.55,89908.0,123.0,185,usd
2024/04/28,email,,,,138,USD
2024-04-28,paid_search,154.81,21770.0,4118.0,40,
04-28-2024,SOCIAL_MEDIA,166.1,73065.0,3122.0,194,USD
04-28-2024,display_ads,113.39,32677.0,1873.0,16,usd
04/28/2024,affiliate,75.67,60290.0,703.0,197,usd
04-29-2024,email,47.75,,,46,USD
2024-04-29,paid_search,199.65,27469.0,3761.0,20,USD
04/29/2024,social_media,125.12,55476.0,2966.0,60,USD
2024-04-29,display_ads,90.25,75403.0,288.0,153,$
29-04-2024,affiliate,85.13,60988.0,2135.0,194,USD
2024/04/30,email,35.34,,,193,USD
30-04-2024,paid_search,162.36,33560.0,1187.0,37,USD
04-30-2024,social_media,170.9,55784.0,4378.0,130,usd
04/30/2024,display_ads,110.79,71370.0,1316.0,49,usd
2024-04-30,affiliate,94.78,76487.0,829.0,46,USD
2024-05-01,email,59.78,,,146,$
05-01-2024,PAID_SEARCH,202.72,19966.0,4117.0,79,USD
2024-05-01,social_media,150.49,85110.0,1826.0,95,usd
05/01/2024,display_ads,107.75,40066.0,1433.0,139,$
2024-05-01,AFFILIATE,86.65,32172.0,4338.0,89,USD
2024/05/02,email,40.19,,,65,$
02-05-2024,paid_search,236.29,48396.0,4369.0,56,$
02-05-2024,social_media,181.19,74705.0,3762.0,79,usd
02-05-2024,display_ads,84.58,28194.0,1703.0,167,$
2024/05/02,AFFILIATE,73.78,60687.0,435.0,20,usd
2024-05-03,email,54.98,,,118,USD
05-03-2024,paid_search,173.42,75799.0,3525.0,108,USD
2024-05-03,social_media,135.52,28452.0,1918.0,156,usd
2024-05-03,display_ads,78.93,86002.0,1816.0,9,$
2024/05/03,affiliate,87.05,51674.0,4885.0,179,usd
05/04/2024,email,41.27,,,177,usd
2024-05-04,paid_search,169.57,73424.0,4636.0,50,USD
2024-05-04,social_media,144.38,89964.0,3696.0,59,$
2024/05/04,display_ads,121.03,12519.0,1034.0,148,usd
2024-05-04,affiliate,62.2,11396.0,1878.0,143,
05-05-2024,email,61.59,,,185,
2024-05-05,paid_search,206.44,57238.0,132.0,140,usd
2024/05/05,social_media,181.9,45055.0,4719.0,193,USD
05/05/2024,display_ads,99.96,47291.0,4812.0,58,
2024/05/05,affiliate,69.42,61114.0,1611.0,7,$
05-06-2024,email,42.22,,,141,
05/06/2024,paid_search,155.48,40691.0,4140.0,95,USD
05/06/2024,social_media,159.46,68650.0,3051.0,121,usd
06-05-2024,display_ads,82.28,65937.0,3624.0,15,
2024-05-06,affiliate,75.47,94638.0,959.0,123,USD
2024-05-07,email,51.73,,,156,$
07-05-2024,paid_search,256.91,75989.0,1263.0,22,USD
07-05-2024,social_media,151.55,60380.0,1071.0,165,USD
05-07-2024,display_ads,97.32,89747.0,4404.0,146,USD
2024/05/07,affiliate,,83704.0,2113.0,142,usd
2024/05/08,email,51.7,,,105,usd
08-05-2024,paid_search,219.04,88740.0,3445.0,77,usd
2024/05/08,social_media,183.47,79269.0,4887.0,160,usd
2024-05-08,display_ads,101.01,67432.0,2639.0,49,
05/08/2024,affiliate,93.68,74944.0,3286.0,82,$
2024/05/09,email,46.76,,,186,$
2024/05/09,paid_search,157.09,50500.0,3813.0,104,$
2024/05/09,social_media,154.6,49830.0,229.0,167,USD
05-09-2024,display_ads,113.96,87436.0,2887.0,94,usd
2024-05-09,affiliate,62.22,80223.0,1905.0,146,$
2024/05/10,email,42.73,,,57,usd
05-10-2024,paid_search,181.51,22141.0,4718.0,175,$
2024/05/10,social_media,176.69,44981.0,2157.0,106,usd
2024-05-10,display_ads,114.19,30603.0,4532.0,11,usd
05/10/2024,affiliate,56.87,18331.0,2186.0,153,$
11-05-2024,email,49.6,,,11,USD
2024/05/11,PAID_SEARCH,176.31,71076.0,1156.0,149,usd
05/11/2024,social_media,190.84,76292.0,2803.0,190,
2024/05/11,display_ads,109.39,85394.0,1810.0,199,usd
2024-05-11,affiliate,69.1,77197.0,1412.0,82,USD
2024-05-12,email,59.59,,,167,$
05/12/2024,paid_search,,23362.0,3027.0,29,USD
2024/05/12,social_media,189.2,46292.0,2943.0,76,
12-05-2024,display_ads,115.57,42465.0,2958.0,115,$
05-12-2024,affiliate,86.98,33773.0,2112.0,27,usd
13-05-2024,email,58.42,,,177,$
2024/05/13,paid_search,223.31,83707.0,3259.0,164,USD
13-05-2024,social_media,172.03,32141.0,4837.0,106,usd
13-05-2024,display_ads,85.1,71859.0,725.0,76,
2024/05/13,affiliate,86.77,72658.0,1024.0,152,$
2024-05-14,email,59.65,,,65,$
2024-05-14,paid_search,154.43,97391.0,2751.0,189,usd
