transaction_id,customer_id,transaction_date,revenue,quantity,product_category,discount_applied,payment_method,order_status,source_channel,campaign_id
10320,1629,09-23-2024,140.91,8.0,Clothing,0.05,,Pending,,
10321,2167,2023-03-11,366.14,8.0,CLOTHING,0.05,Credit Card,completed,paid_search,
10322,3389,01/21/2023,177.28,7.0,Clothing,0.05,credit card,Pending,organic,
10323,3363,04/05/2023,475.65,5.0,Electronics,0.07,,Cancelled,,
10324,184,2023-11-10,377.83,10.0,Home & Garden,0.27,PAYPAL,COMPLETED,Email,
10325,2431,01/03/2023,148.26,4.0,electronics,0.27,PAYPAL,Pending,email,1020.0
10326,4490,2023-06-16,305.15,9.0,Electronics,0.2,Debit,Completed,organic,1017.0
10327,3444,19-05-2024,,9.0,CLOTHING,0.29,credit card,Completed,email,1022.0
10328,2364,06/29/2024,244.66,3.0,Electronics,0.07,Debit,Cancelled,social,
10329,2697,2023/01/18,108.17,,Home & Garden,0.04,PAYPAL,COMPLETED,organic,1020.0
10330,2584,2023-09-03,490.96,9.0,Home & Garden,0.21,PayPal,COMPLETED,EMAIL,
10331,201,11/15/2024,163.05,6.0,Clothing,0.03,Credit Card,Pending,paid_search,
10332,4631,09-02-2023,488.92,1.0,Clothing,,,COMPLETED,social,1039.0
10333,2814,2023-11-01,24.43,6.0,Home & Garden,0.17,PAYPAL,COMPLETED,social,
10334,4902,02-11-2023,213.78,8.0,electronics,0.03,PAYPAL,completed,organic,1017.0
10335,2891,02-09-2023,494.5,9.0,Home & Garden,0.18,PayPal,Pending,EMAIL,
10336,2234,07-18-2024,68.01,9.0,,,PAYPAL,Cancelled,Email,1045.0
10337,4141,2024-08-14,325.31,5.0,,,credit card,Pending,Email,
10338,1201,2024/09/09,402.98,9.0,Home & Garden,,credit card,Completed,EMAIL,
10339,2911,2024-04-20,289.28,2.0,Clothing,,Credit Card,Cancelled,Email,1021.0
10340,4274,12-24-2024,194.5,4.0,Electronics,0.18,PayPal,COMPLETED,social,
10341,1011,2023-10-09,304.49,7.0,Clothing,0.13,PayPal,Refunded,paid_search,1022.0
10342,491,2023/11/30,110.05,3.0,CLOTHING,0.25,PayPal,Refunded,EMAIL,
10343,4131,17-03-2023,193.19,5.0,electronics,,PAYPAL,Refunded,,
10344,640,12/19/2024,378.06,6.0,,0.09,PayPal,Completed,EMAIL,
10345,1410,02/09/2023,360.72,4.0,Clothing,0.05,Credit Card,Cancelled,organic,1021.0
10346,3449,01/21/2023,375.57,6.0,,0.22,Credit Card,completed,organic,
10347,1715,24-01-2024,491.21,2.0,CLOTHING,,,Refunded,social,1045.0
10348,4795,09-24-2024,487.15,10.0,Electronics,,Debit,Refunded,social,1013.0
10349,1148,03-07-2024,146.9,3.0,Electronics,,Debit,Pending,direct,
10350,1584,2023/09/06,144.72,10.0,,0.08,,COMPLETED,social,1027.0
10351,3294,2023/03/14,458.47,2.0,,0.3,Debit,Refunded,email,1001.0
10352,3939,28-05-2023,470.39,5.0,,0.14,PayPal,Cancelled,,1011.0
10353,419,2023-04-04,287.42,9.0,Home & Garden,,credit card,COMPLETED,organic,
10354,787,2023-01-13,384.24,5.0,Clothing,0.06,Credit Card,COMPLETED,,1038.0
10355,1908,27-11-2024,370.06,1.0,CLOTHING,,Credit Card,Cancelled,organic,
10356,1929,08-11-2023,87.89,1.0,Clothing,0.14,PayPal,Completed,organic,
10357,1761,22-01-2024,69.33,2.0,,0.14,PayPal,Refunded,direct,1044.0
10358,4271,2023/01/03,182.47,5.0,,,credit card,Completed,Email,1031.0
10359,1467,2024-11-20,245.13,6.0,Electronics,0.0,PayPal,Pending,organic,1040.0
10360,25,2023-03-03,145.15,2.0,Home & Garden,0.18,credit card,Completed,direct,
10361,758,02-25-2023,116.82,3.0,electronics,0.13,PAYPAL,Completed,direct,1027.0
10362,866,2023-10-22,480.43,7.0,electronics,0.15,PayPal,Pending,Email,1045.0
10363,4399,08/29/2023,443.25,4.0,,0.18,credit card,Refunded,email,
10364,4701,02/13/2024,96.64,7.0,Clothing,0.29,PayPal,COMPLETED,paid_search,1022.0
10365,4942,2024/07/15,401.35,10.0,Clothing,0.24,PAYPAL,Pending,email,
10366,3386,04-03-2023,341.18,4.0,CLOTHING,0.19,,Refunded,email,
10367,1431,2024/09/08,314.25,7.0,electronics,0.1,credit card,COMPLETED,email,
10368,2888,08-22-2023,91.27,9.0,Home & Garden,,Credit Card,Pending,,
10369,1101,10/10/2023,,2.0,Clothing,0.09,Credit Card,Refunded,Email,
10370,90,07-27-2024,180.05,4.0,Clothing,0.11,Credit Card,Cancelled,Email,
10371,2976,2024-11-28,171.43,6.0,Clothing,,PAYPAL,Refunded,EMAIL,
10372,1724,04-10-2023,159.93,6.0,CLOTHING,0.08,,completed,direct,
10373,2519,2023/03/16,256.71,7.0,Electronics,,Debit,Pending,,
10374,2544,10-04-2023,162.41,6.0,Clothing,,credit card,Completed,direct,1017.0
10375,3482,2023/04/27,83.93,3.0,Home & Garden,,Debit,Pending,EMAIL,
10376,1050,10-03-2023,292.48,1.0,Home & Garden,0.28,PayPal,COMPLETED,EMAIL,1022.0
10377,998,2023/06/03,356.76,1.0,Electronics,0.13,PayPal,COMPLETED,,1036.0
10378,4885,24-05-2024,359.54,6.0,electronics,0.05,,Cancelled,,
10379,619,2024-09-08,32.72,2.0,CLOTHING,0.22,credit card,completed,email,
10380,727,2024-05-18,189.4,4.0,Electronics,,Credit Card,Refunded,,
10381,4907,2023/06/03,307.74,3.0,Home & Garden,0.29,Debit,Refunded,email,
10382,4627,10-12-2023,297.8,5.0,electronics,0.28,,Pending,email,
10383,3109,30-10-2023,173.48,5.0,CLOTHING,0.18,credit card,Pending,,
10384,242,03/19/2024,425.41,7.0,Electronics,,Debit,Cancelled,social,
10385,3129,2023/11/02,-50,3.0,CLOTHING,0.24,Credit Card,Pending,,
10386,4438,08-27-2024,205.77,9.0,Home & Garden,,PayPal,COMPLETED,social,
10387,3464,03/15/2023,486.66,2.0,CLOTHING,0.27,credit card,completed,social,
10388,2414,07/30/2024,161.34,6.0,CLOTHING,0.04,credit card,Refunded,paid_search,
10389,3551,2023/07/07,137.84,1.0,Electronics,0.28,Credit Card,completed,direct,
10390,1136,2023-05-11,262.48,9.0,Clothing,0.02,PayPal,Refunded,,1007.0
10391,3463,04-29-2023,232.93,6.0,,0.07,PayPal,Pending,direct,
10392,4384,2024/05/18,321.1,8.0,,0.2,PayPal,COMPLETED,EMAIL,1027.0
10393,2199,17-08-2024,155.1,2.0,Clothing,0.3,Debit,Cancelled,direct,
10394,133,06/02/2024,66.22,5.0,Electronics,,,Cancelled,Email,
10395,673,10-23-2024,258.9,1.0,Electronics,0.24,Credit Card,Refunded,social,
10396,4883,01/08/2023,91.53,9.0,,0.17,Debit,Pending,social,
10397,2063,2024/09/14,122.63,1.0,Clothing,0.06,Credit Card,Completed,social,1043.0
10398,3589,07-12-2024,393.76,10.0,Electronics,0.21,,Pending,organic,1005.0
10399,2585,04-22-2024,81.9,10.0,Home & Garden,,PayPal,Completed,direct,
10400,1561,2024-04-07,446.68,6.0,Home & Garden,0.16,PayPal,COMPLETED,,1012.0
10401,2117,12-09-2024,471.77,3.0,,0.09,PAYPAL,Completed,social,
10402,1727,2024/05/13,94.43,6.0,,0.18,Credit Card,Refunded,paid_search,1045.0
10403,1235,12-07-2023,486.54,6.0,Clothing,,Debit,Pending,organic,
10404,31,11/21/2023,334.15,3.0,Clothing,,PayPal,Completed,social,
10405,2400,2023-09-30,330.63,10.0,Home & Garden,0.18,Debit,completed,Email,1033.0
10406,2152,2023/12/23,143.82,8.0,,0.1,PAYPAL,Refunded,paid_search,
10407,2215,2023-03-31,213.49,6.0,,,Debit,Refunded,direct,1010.0
10408,3099,14-05-2024,213.69,2.0,CLOTHING,0.03,PayPal,Refunded,email,
10409,29,07-21-2023,490.01,4.0,,0.04,PayPal,completed,organic,
10410,4140,07-07-2024,76.64,1.0,Home & Garden,0.27,Credit Card,COMPLETED,social,1002.0
10411,2886,16-10-2023,202.4,6.0,Electronics,0.03,PayPal,Refunded,organic,1030.0
10412,2943,05-18-2023,465.08,8.0,electronics,0.19,credit card,Cancelled,direct,
10413,3273,2023/05/21,294.85,4.0,Electronics,0.27,Credit Card,Completed,,
10414,4607,2023/03/11,484.16,4.0,CLOTHING,,,completed,EMAIL,1009.0
10415,3847,03/15/2024,46.88,4.0,,0.3,PayPal,Completed,Email,1013.0
10416,2713,04-04-2023,312.32,8.0,,,Credit Card,Completed,paid_search,
10417,1481,2024/06/26,422.35,10.0,Electronics,0.19,Debit,Pending,,
10418,3009,2023-01-08,0,9.0,,0.21,Credit Card,Pending,direct,1003.0
10419,2222,14-09-2024,25.53,4.0,electronics,0.18,Debit,Completed,EMAIL,1025.0
10420,2309,2023-12-03,78.28,4.0,CLOTHING,,PAYPAL,Refunded,organic,1019.0
10421,4738,2024-04-01,181.71,1.0,,0.18,credit card,Refunded,email,
10422,3950,20-08-2024,,10.0,,,PayPal,Pending,organic,
10423,321,2024/11/23,271.01,8.0,Home & Garden,0.23,PAYPAL,Pending,direct,
10424,3426,2024/08/25,264.49,9.0,Home & Garden,0.06,PAYPAL,completed,social,
10425,1378,06/05/2024,475.04,2.0,Electronics,0.05,PAYPAL,COMPLETED,organic,
10426,196,04/03/2024,214.06,8.0,Electronics,0.14,PAYPAL,COMPLETED,email,
10427,2096,2023/06/09,51.76,10.0,Electronics,0.04,PayPal,Refunded,EMAIL,
10428,2181,07-06-2023,359.2,7.0,CLOTHING,0.03,,Refunded,organic,
10429,12,2023/01/04,N/A,8.0,CLOTHING,0.01,Credit Card,completed,EMAIL,
10430,516,30-06-2023,315.34,1.0,Electronics,0.09,Credit Card,Completed,email,
10431,3888,2024-12-31,255.22,2.0,,0.07,Credit Card,completed,organic,
10432,312,08/10/2023,144.21,4.0,Electronics,,Credit Card,COMPLETED,organic,
10433,4792,12/03/2024,314.19,6.0,Electronics,0.27,Credit Card,Completed,paid_search,1040.0
10434,3437,2024/05/20,71.5,4.0,,0.19,PAYPAL,Pending,organic,
10435,613,2023/09/15,140.05,6.0,Home & Garden,0.26,credit card,Cancelled,Email,1029.0
10436,1680,2024-04-11,180.66,5.0,,,,Pending,Email,1021.0
10437,677,10-21-2023,410.6,9.0,Clothing,0.0,credit card,Completed,social,
10438,4153,11-18-2024,356.24,1.0,Clothing,0.24,credit card,Refunded,EMAIL,
10439,2336,04-02-2023,190.36,2.0,,0.24,,Cancelled,paid_search,1007.0
10440,4641,23-11-2023,436.32,4.0,Electronics,0.29,Credit Card,COMPLETED,direct,
10441,2909,2023/01/02,153.25,7.0,Clothing,0.14,PAYPAL,Completed,paid_search,1026.0
10442,3240,20-01-2023,62.59,8.0,,0.11,Credit Card,Completed,social,1039.0
10443,4547,17-07-2024,231.84,7.0,Clothing,0.28,PayPal,Pending,Email,1024.0
10444,1471,02/26/2024,203.59,9.0,Clothing,0.28,Credit Card,Completed,direct,
10445,1236,18-05-2023,274.47,1.0,,,Debit,Refunded,social,
10446,1290,11/15/2024,189.77,8.0,,0.0,,completed,social,
10447,3940,2023/03/14,424.16,4.0,Clothing,0.05,Credit Card,Refunded,,1015.0
10448,3059,2023/01/25,251.72,10.0,,0.17,,COMPLETED,social,
10449,3151,2023-06-06,302.71,2.0,CLOTHING,0.13,PayPal,Pending,organic,
10450,2521,08-28-2024,142.73,3.0,Home & Garden,0.24,Debit,completed,EMAIL,
10451,2140,2024/07/31,152.39,8.0,Electronics,0.25,PayPal,COMPLETED,EMAIL,
10452,3492,04/07/2023,187.2,7.0,Electronics,,Debit,Refunded,EMAIL,
10453,178,07/17/2023,280.15,1.0,CLOTHING,0.09,Credit Card,Completed,direct,1044.0
10454,1952,11-16-2023,235.71,7.0,CLOTHING,,Credit Card,completed,social,
10455,2808,03/11/2023,300.05,4.0,Electronics,,PayPal,completed,social,1015.0
10456,2291,2023/10/27,334.03,10.0,Electronics,,,Pending,organic,1004.0
10457,1856,27-05-2023,67.87,5.0,electronics,,PayPal,completed,EMAIL,1005.0
10458,2440,2024-05-18,415.81,10.0,electronics,0.3,,COMPLETED,,
10459,4651,01-24-2024,67.58,5.0,electronics,0.19,,Pending,organic,1041.0
10460,2721,02/21/2023,207.02,2.0,Electronics,0.24,credit card,Completed,social,
10461,1037,2024-09-05,197.39,1.0,electronics,0.26,PayPal,COMPLETED,paid_search,
10462,4706,2024/12/09,251.47,2.0,electronics,0.07,Credit Card,COMPLETED,EMAIL,1006.0
10463,2548,01-04-2024,338.83,5.0,Electronics,0.14,Debit,COMPLETED,email,1045.0
10464,1797,01/21/2023,417.3,1.0,Clothing,,Debit,Completed,email,1006.0
10465,3191,24-03-2024,426.81,5.0,Electronics,,PayPal,COMPLETED,social,
10466,1764,2023/09/29,86.68,1.0,Clothing,,Credit Card,Completed,,
10467,3677,2024-06-12,337.05,2.0,Electronics,,,Pending,EMAIL,1021.0
10468,592,01-01-2023,109.22,7.0,,0.24,PAYPAL,Refunded,Email,1023.0
10469,4684,18-05-2023,248.38,5.0,,,credit card,completed,direct,1020.0
10470,1846,11-04-2024,225.71,5.0,CLOTHING,0.21,PAYPAL,Refunded,,
10471,791,04-28-2023,397.61,9.0,Clothing,,PAYPAL,COMPLETED,paid_search,
10472,4117,28-06-2023,403.84,5.0,,,Debit,completed,social,1041.0
10473,3131,2024/06/02,119.01,1.0,,,Debit,completed,social,
10474,1116,06/20/2024,453.5,5.0,Home & Garden,,credit card,COMPLETED,social,
10475,858,09/07/2023,161.96,7.0,,0.26,Debit,Completed,EMAIL,
10476,3235,12-04-2024,134.35,3.0,CLOTHING,0.22,Credit Card,Completed,organic,
10477,2985,11-12-2024,35.33,3.0,CLOTHING,0.25,Credit Card,Refunded,EMAIL,1004.0
10478,849,2023-05-14,409.12,2.0,CLOTHING,0.02,Credit Card,Refunded,email,
10479,1369,2023-09-09,292.06,-1.0,Clothing,0.26,Credit Card,COMPLETED,email,
10480,1111,11-19-2024,59.97,4.0,CLOTHING,0.14,PayPal,Cancelled,email,1029.0
10481,2388,2023/05/30,58.36,3.0,Clothing,0.08,Credit Card,completed,Email,
10482,1253,25-08-2023,150.92,7.0,CLOTHING,,Debit,Cancelled,direct,1012.0
10483,3980,2023-12-31,368.72,8.0,CLOTHING,,PAYPAL,Completed,direct,1029.0
10484,3538,2023-03-21,443.61,5.0,CLOTHING,0.13,Debit,Pending,Email,
10485,2382,08/19/2024,439.31,8.0,Clothing,0.29,PayPal,Cancelled,social,
10486,1698,14-08-2023,400.12,9.0,Clothing,0.27,credit card,Refunded,social,
10487,90,27-08-2024,331.71,4.0,electronics,0.26,Credit Card,completed,paid_search,
10488,4243,04/01/2024,471.92,9.0,Electronics,0.08,Credit Card,COMPLETED,Email,
10489,1203,03/30/2024,208.87,9.0,Home & Garden,,PAYPAL,Cancelled,,
10490,3362,2023/10/27,137.83,4.0,Home & Garden,0.05,Credit Card,Cancelled,email,1040.0
10491,3478,02/12/2024,300.49,5.0,Home & Garden,0.08,,COMPLETED,Email,
10492,3185,2024/12/01,445.58,5.0,Clothing,,Credit Card,COMPLETED,organic,
10493,3831,12-13-2024,273.47,3.0,Clothing,,Debit,Completed,direct,1018.0
10494,2553,2024-08-06,174.22,7.0,Clothing,,,completed,paid_search,
10495,3633,2023-07-06,396.72,6.0,CLOTHING,0.06,credit card,completed,organic,
10496,406,03-05-2023,91.9,3.0,Clothing,0.03,PAYPAL,completed,,
10497,2354,2023/02/04,207.35,2.0,Electronics,0.21,credit card,completed,direct,1012.0
10498,2645,09/06/2024,334.43,3.0,Clothing,0.28,Credit Card,Completed,social,
10499,1514,2023-12-18,28.68,10.0,Clothing,0.07,PayPal,Pending,,
10500,3233,01/19/2023,24.93,8.0,CLOTHING,0.1,PayPal,COMPLETED,,
10501,420,2024-09-03,132.57,6.0,CLOTHING,0.21,credit card,completed,Email,1011.0
10502,2422,2023/07/25,439.89,10.0,electronics,0.01,credit card,completed,social,
10503,4056,2023-09-04,260.35,3.0,Clothing,0.04,,Refunded,paid_search,1010.0
10504,3736,08-24-2023,354.01,4.0,Electronics,0.16,PayPal,COMPLETED,social,1012.0
10505,4910,2024-06-02,446.99,9.0,Clothing,0.03,Debit,Pending,paid_search,1041.0
10506,4731,06-06-2024,239.51,2.0,Electronics,,credit card,Refunded,EMAIL,
10507,4876,2023-11-23,63.47,10.0,Home & Garden,,credit card,Completed,,
10508,1578,11-09-2024,87.57,6.0,Clothing,0.12,Credit Card,Cancelled,direct,1017.0
10509,779,2023/10/28,411.25,4.0,electronics,,Credit Card,completed,organic,1009.0
10510,1654,2024-09-29,495.02,7.0,,,Credit Card,completed,,1044.0
10511,3070,2024/04/12,266.08,7.0,Home & Garden,,PayPal,completed,Email,
10512,771,10-03-2024,28.28,9.0,Home & Garden,0.06,credit card,Completed,Email,
10513,4503,2023/10/01,247.46,7.0,,0.23,Debit,COMPLETED,organic,
10514,1870,05-04-2023,124.23,1.0,CLOTHING,,Credit Card,Refunded,Email,
10515,2295,06-05-2024,319.52,6.0,CLOTHING,,Debit,Pending,organic,
10516,3450,2024-12-20,198.49,5.0,CLOTHING,,,Pending,,
10517,4762,2023-12-09,254.51,8.0,Electronics,0.12,,Completed,EMAIL,1018.0
10518,1561,2024-08-26,405.42,4.0,Home & Garden,0.13,PayPal,completed,EMAIL,
10519,1736,04/21/2024,291.03,8.0,,0.08,PayPal,Cancelled,paid_search,
10520,1024,2023/11/20,185.88,2.0,CLOTHING,0.16,credit card,completed,,
10521,1549,09-08-2024,57.52,3.0,Clothing,0.11,,COMPLETED,EMAIL,
10522,4333,2023/03/17,117.34,3.0,,,PayPal,Completed,direct,1018.0
10523,1190,19-07-2023,53.87,10.0,,0.12,,Completed,email,
10524,2825,2023/06/19,473.35,6.0,Clothing,,Debit,Completed,organic,1025.0
10525,1851,25-07-2024,396.23,10.0,Home & Garden,0.14,Debit,Completed,organic,
10526,1123,23-02-2024,115.51,4.0,Electronics,0.02,PayPal,Cancelled,,
10527,4926,2023/02/17,196.81,7.0,CLOTHING,0.06,Debit,Cancelled,email,
10528,1080,11-22-2023,53.63,2.0,CLOTHING,0.17,credit card,Pending,social,1042.0
10529,4608,03/04/2024,-50,9.0,Electronics,0.04,Credit Card,COMPLETED,Email,1030.0
10530,4754,08/31/2024,332.9,-1.0,CLOTHING,0.24,Credit Card,COMPLETED,,1000.0
10531,4475,2024/10/08,415.6,7.0,Clothing,0.26,Debit,completed,,1024.0
10532,738,09/06/2023,476.05,6.0,Home & Garden,0.28,credit card,Completed,email,
10533,1015,2023-11-10,31.53,5.0,Electronics,0.26,Credit Card,Refunded,email,1031.0
10534,1897,2024/05/01,43.07,2.0,Electronics,0.11,,Cancelled,email,
10535,1871,2024-07-12,358.27,8.0,,0.02,PAYPAL,completed,organic,
10536,2300,2024-02-10,159.48,1.0,electronics,0.1,Debit,Cancelled,social,1042.0
10537,4541,10/23/2024,168.93,6.0,Clothing,,,Cancelled,direct,1041.0
10538,4816,12/09/2024,134.05,7.0,Clothing,,PAYPAL,completed,Email,1034.0
10539,3494,2023-05-29,252.52,8.0,CLOTHING,,credit card,Completed,EMAIL,1042.0
10540,2961,2024-06-18,176.46,9.0,Home & Garden,0.29,Debit,COMPLETED,,1007.0
10541,156,08-09-2023,399.5,7.0,,,credit card,Cancelled,Email,
10542,2535,13-03-2024,429.84,-1.0,CLOTHING,0.06,credit card,Refunded,,1015.0
10543,2999,01-06-2023,131.81,,electronics,0.05,PAYPAL,COMPLETED,organic,
10544,1741,05/29/2024,313.76,7.0,Home & Garden,0.2,PayPal,Refunded,social,
10545,4981,27-02-2023,437.81,6.0,,0.09,credit card,Pending,social,1044.0
10546,4308,06/04/2023,192.55,5.0,CLOTHING,0.23,Debit,completed,,
10547,3929,14-09-2023,370.35,8.0,Home & Garden,,PayPal,Completed,email,
10548,1097,2023/03/03,87.61,4.0,,0.08,credit card,Cancelled,EMAIL,
10549,2362,12-19-2023,248.79,4.0,electronics,,PAYPAL,completed,social,
10550,1215,12/07/2023,145.73,9.0,,0.23,PAYPAL,Completed,,1015.0
10551,1829,08/28/2024,79.91,5.0,Electronics,,credit card,Cancelled,social,
10552,415,2023/01/13,328.4,1.0,,,,Refunded,Email,
10553,1141,2023-07-15,185.88,8.0,Electronics,,Debit,Cancelled,direct,1028.0
10554,4315,06-09-2023,309.01,5.0,,0.1,credit card,Completed,email,
10555,1560,10-04-2024,N/A,3.0,Electronics,,PAYPAL,completed,social,1022.0
10556,3633,2023-10-08,198.97,6.0,Home & Garden,0.21,PayPal,COMPLETED,Email,
10557,2289,28-10-2023,191.61,7.0,Home & Garden,0.22,,Completed,paid_search,
10558,4309,2024/05/13,105.13,5.0,CLOTHING,0.26,credit card,COMPLETED,organic,1016.0
10559,1061,2024-04-06,,5.0,Electronics,0.26,,COMPLETED,Email,
10560,4800,2024/09/27,82.2,7.0,CLOTHING,0.12,,Pending,,1028.0
10561,1225,02-18-2023,89.54,2.0,,,PayPal,Completed,email,1016.0
10562,949,12-11-2024,226.75,8.0,CLOTHING,0.06,PAYPAL,Pending,,
10563,2194,12/25/2024,228.57,10.0,electronics,0.04,Debit,Cancelled,organic,
10564,4321,2023/07/10,232.77,8.0,CLOTHING,0.0,,COMPLETED,EMAIL,
10565,2103,2023/02/20,418.89,3.0,Clothing,0.11,PAYPAL,completed,organic,1008.0
10566,2577,2023/10/18,383.89,3.0,,,Credit Card,COMPLETED,direct,
10567,170,05/27/2024,124.91,3.0,Electronics,0.16,credit card,Cancelled,EMAIL,
10568,806,08-07-2023,121.04,,CLOTHING,,Debit,completed,email,1014.0
10569,268,15-02-2023,48.59,8.0,electronics,0.12,credit card,Cancelled,EMAIL,1038.0
10570,70,07-27-2024,94.49,7.0,Home & Garden,0.3,,completed,,
10571,1850,27-01-2023,82.58,6.0,Home & Garden,0.01,Debit,Cancelled,email,1027.0
10572,4615,10-20-2023,310.69,5.0,,0.07,Credit Card,completed,organic,
10573,4314,12/24/2023,446.35,1.0,,0.23,Debit,Refunded,EMAIL,
10574,4128,2023-12-24,327.38,8.0,Home & Garden,0.05,PAYPAL,Pending,direct,1002.0
10575,3659,2023-01-08,323.4,7.0,Electronics,,credit card,completed,EMAIL,
10576,4656,2024-10-09,404.19,4.0,CLOTHING,0.15,Debit,COMPLETED,organic,1009.0
10577,4097,21-04-2023,460.35,8.0,electronics,0.17,PayPal,COMPLETED,EMAIL,
10578,1833,11-15-2023,65.66,2.0,Home & Garden,0.2,,Completed,direct,
10579,214,2023/12/13,37.29,2.0,Clothing,0.28,Credit Card,completed,,
10580,3217,07-17-2024,67.44,2.0,Clothing,,Credit Card,Completed,Email,1000.0
10581,2378,2024/07/07,78.43,8.0,Electronics,0.26,credit card,completed,social,
10582,2715,05-12-2024,343.18,3.0,Home & Garden,0.28,PAYPAL,Completed,Email,
10583,4475,03/23/2024,131.46,8.0,,0.01,Debit,Completed,social,
10584,3949,2023/05/07,128.49,7.0,Home & Garden,0.09,credit card,Refunded,email,1032.0
10585,4500,09-15-2024,39.13,4.0,Clothing,0.28,PAYPAL,Pending,organic,
10586,2719,02-09-2023,42.19,10.0,Electronics,,,COMPLETED,paid_search,1002.0
10587,4896,01-11-2024,28.38,6.0,Home & Garden,0.21,credit card,Cancelled,direct,
10588,1356,03/20/2023,375.15,4.0,Electronics,,PayPal,Pending,EMAIL,1047.0
10589,3438,04-12-2024,421.48,4.0,electronics,0.02,,Pending,EMAIL,1003.0
10590,701,2023-01-25,325.31,0.0,Home & Garden,0.15,PayPal,Refunded,EMAIL,
10591,3203,30-08-2023,257.37,6.0,CLOTHING,,PayPal,Completed,Email,1035.0
10592,4989,04-09-2023,330.07,5.0,Electronics,,PayPal,Pending,organic,1003.0
10593,3990,04-27-2023,362.47,6.0,electronics,0.21,PayPal,Pending,email,
10594,4046,27-10-2024,483.31,3.0,electronics,0.08,Credit Card,completed,paid_search,1027.0
10595,4704,02/14/2024,320.54,4.0,Home & Garden,,,Pending,EMAIL,
10596,2360,2024-11-04,449.93,10.0,electronics,0.21,PayPal,Pending,paid_search,
10597,2711,2024/02/26,90.56,4.0,,,credit card,Pending,social,
10598,778,2024-03-27,431.29,6.0,Electronics,,credit card,completed,Email,
10599,387,2024/04/01,56.03,5.0,,0.11,Debit,COMPLETED,direct,
10600,1103,05-11-2024,230.53,10.0,electronics,0.16,PAYPAL,COMPLETED,email,
10601,4163,2023-07-17,-50,1.0,Clothing,0.17,Debit,completed,organic,1015.0
10602,3734,05-23-2024,133.42,6.0,Electronics,0.12,PAYPAL,Refunded,social,
10603,266,07/25/2024,64.67,10.0,electronics,0.23,Credit Card,completed,social,
10604,833,09-01-2024,165.27,3.0,Home & Garden,,PAYPAL,Refunded,,1035.0
10605,2830,04-18-2024,20.99,7.0,Electronics,,PAYPAL,completed,EMAIL,
10606,1286,2024-01-15,426.07,2.0,CLOTHING,0.09,PAYPAL,COMPLETED,organic,
10607,3419,2023/11/17,107.71,5.0,electronics,0.17,PayPal,Refunded,,
10608,2134,10-06-2024,84.87,7.0,Clothing,0.01,Debit,Completed,Email,1028.0
10609,1728,2024-01-18,256.02,3.0,Electronics,0.02,,Refunded,,1039.0
10610,3186,17-11-2024,60.13,1.0,Home & Garden,0.15,credit card,completed,organic,1024.0
10611,81,2024-06-24,264.34,4.0,electronics,,,Refunded,organic,
10612,3655,02-19-2024,300.13,7.0,Clothing,0.15,PAYPAL,Cancelled,,
10613,4603,2024-08-18,360.18,5.0,electronics,0.08,,Refunded,EMAIL,1008.0
10614,3969,2024/01/13,N/A,1.0,electronics,0.11,Credit Card,COMPLETED,social,
10615,3514,11-18-2023,180.3,8.0,Electronics,0.1,,Completed,,1027.0
10616,3269,2024/01/20,222.29,6.0,Home & Garden,,PAYPAL,Pending,organic,1031.0
10617,1857,04-20-2024,366.39,2.0,Clothing,,PayPal,Pending,organic,
10618,3923,08-06-2024,308.85,6.0,,,credit card,completed,organic,
10619,1648,11-25-2023,282.98,8.0,electronics,0.04,credit card,Cancelled,EMAIL,
10620,4723,2024-08-02,175.53,5.0,Electronics,0.03,PayPal,Cancelled,email,
