session_id,customer_id,session_date,session_start_time,traffic_source,landing_page,pages_viewed,session_duration_seconds,device,browser,converted,conversion_value,campaign_id,is_bounce,is_bot
100249,1861.0,2024-07-11,07:11:10,paid_search,/category/electronics,8.0,214.0,MOBILE,Safari,0,0.0,,0,0.0
100250,1669.0,2023-04-13,10:58:37,organic_search,/products,15.0,1612.0,MOBILE,Safari,0,0.0,,1,1.0
100251,,2023/01/30,04:08:58,REFERRAL,/sale,5.0,116.0,,Chrome,0,0.0,,0,1.0
100252,,12/11/2024,12:53:26,social,,2.0,1543.0,Desktop,Edge,0,0.0,,0,0.0
100253,3498.0,2024-08-21,,email,,11.0,1517.0,mobile,Safari,0,0.0,,0,0.0
100254,,2024-10-04,14:23:49,direct,,12.0,1484.0,Desktop,Firefox,0,0.0,,0,1.0
100255,750.0,05/07/2024,13:54:33,PAID_SEARCH,/category/electronics,6.0,1753.0,,Safari,0,0.0,,1,0.0
100256,4087.0,06/02/2024,07:53:47,email,/category/electronics,10.0,1527.0,Desktop,Chrome,0,0.0,1028.0,1,0.0
100257,,10-01-2024,03:12:38,paid_search,,15.0,1732.0,MOBILE,Safari,0,0.0,,0,0.0
100258,119.0,11/05/2024,08:04:47,organic_search,,6.0,649.0,mobile,Edge,0,0.0,,1,0.0
100259,1335.0,10/25/2024,01:31:07,direct,/category/electronics,14.0,1541.0,Desktop,chrome,0,0.0,,0,0.0
100260,4821.0,01-13-2024,20:36:01,organic_search,/sale,8.0,1593.0,MOBILE,Chrome,0,0.0,,0,0.0
100261,4592.0,02-06-2024,20:41:44,DIRECT,/category/electronics,10.0,259.0,mobile,chrome,0,0.0,,1,0.0
100262,579.0,2024-04-16,,paid_search,,6.0,1398.0,MOBILE,Firefox,0,0.0,,1,0.0
100263,2862.0,2023/02/12,19:03:54,EMAIL,/home,13.0,1338.0,,Edge,0,0.0,1039.0,0,1.0
100264,995.0,02-19-2023,05:56:17,referral,/products,15.0,1060.0,MOBILE,,0,0.0,,0,1.0
100265,4915.0,2024/02/24,03:20:14,paid_search,/sale,12.0,1705.0,tablet,chrome,0,0.0,,0,0.0
100266,,12-20-2024,18:00:18,organic_search,/sale,13.0,87.0,tablet,Chrome,0,0.0,,1,0.0
100267,2440.0,10/20/2024,03:29:34,paid_search,/home,10.0,808.0,Desktop,chrome,0,0.0,,0,0.0
100268,,2023/08/16,05:19:05,direct,/home,,1211.0,MOBILE,Edge,0,0.0,,1,0.0
100269,4923.0,2024/03/03,09:02:52,organic_search,/sale,10.0,1066.0,desktop,,0,0.0,,1,0.0
100270,1806.0,2023/05/23,14:55:34,email,/home,3.0,716.0,tablet,Edge,0,0.0,1024.0,0,0.0
100271,,2024/10/04,02:27:33,email,/home,5.0,151.0,,chrome,0,0.0,,0,0.0
100272,,2024/04/21,21:46:01,organic_search,/category/electronics,3.0,164.0,mobile,chrome,0,0.0,,0,0.0
100273,3406.0,2023-06-29,13:13:44,social,/category/electronics,3.0,1506.0,Desktop,,0,0.0,,0,0.0
100274,,10-24-2024,15:00:03,paid_search,,3.0,1518.0,tablet,Safari,0,0.0,,0,1.0
100275,3972.0,11-05-2023,21:19:38,organic_search,/home,9.0,1422.0,mobile,Firefox,0,0.0,,1,0.0
100276,329.0,2023/11/29,02:51:09,email,/sale,11.0,631.0,mobile,Edge,0,0.0,1017.0,0,
100277,,10-09-2024,09:28:42,organic_search,/sale,7.0,1281.0,Desktop,Firefox,0,0.0,,0,0.0
100278,4708.0,10/03/2024,05:50:36,referral,/products,12.0,1470.0,Desktop,,0,0.0,,1,0.0
100279,3768.0,03-22-2023,12:12:18,organic_search,/home,4.0,600.0,,,0,0.0,,1,0.0
100280,3623.0,05/27/2024,01:57:30,referral,/sale,2.0,1384.0,,Edge,0,0.0,,1,0.0
100281,3867.0,10/01/2023,20:07:46,paid_search,/products,2.0,1091.0,Desktop,Firefox,0,0.0,,1,
100282,,2023/03/22,21:39:27,email,/products,10.0,781.0,desktop,Chrome,0,0.0,,1,
100283,4408.0,2023-07-19,14:31:46,direct,/products,10.0,839.0,,chrome,0,0.0,,1,0.0
100284,,2023/08/05,12:55:37,paid_search,/products,10.0,137.0,tablet,Chrome,0,0.0,,1,0.0
100285,1974.0,2024/09/16,01:25:16,social,/products,1.0,1736.0,MOBILE,Chrome,0,0.0,,1,1.0
100286,,2023/04/18,07:01:26,referral,/category/electronics,7.0,1660.0,Desktop,Chrome,0,0.0,,0,0.0
100287,1919.0,01/05/2023,10:20:43,email,/category/electronics,7.0,1066.0,,,0,0.0,,0,1.0
100288,2229.0,02-01-2024,12:18:35,email,/sale,13.0,188.0,Desktop,,0,0.0,1023.0,0,0.0
100289,123.0,08/18/2023,10:17:27,SOCIAL,/sale,15.0,546.0,tablet,Safari,0,0.0,,0,0.0
100290,3297.0,2024-02-10,09:21:29,organic_search,/products,,240.0,Desktop,,0,0.0,,0,1.0
100291,933.0,2023-10-03,,EMAIL,/category/electronics,12.0,179.0,MOBILE,Chrome,0,0.0,,0,0.0
100292,3294.0,2024-07-22,03:54:31,email,/sale,3.0,1657.0,tablet,Chrome,0,0.0,1008.0,0,0.0
100293,,2024/08/23,17:30:43,email,/category/electronics,9.0,22.0,Desktop,Firefox,0,0.0,1032.0,1,
100294,,2023/04/06,04:54:51,social,/products,15.0,1740.0,mobile,Firefox,0,0.0,,0,
100295,,10/03/2023,05:39:04,email,/products,9.0,386.0,tablet,Chrome,0,0.0,,0,
100296,,2024-02-25,12:21:54,PAID_SEARCH,/category/electronics,14.0,753.0,tablet,Edge,0,0.0,,0,1.0
100297,3193.0,06/09/2024,00:11:23,paid_search,/home,15.0,188.0,MOBILE,Firefox,0,0.0,,0,0.0
100298,2027.0,2024/01/12,05:27:10,organic_search,/sale,9.0,1200.0,,chrome,0,0.0,,0,
100299,,2023-01-27,,email,/home,9.0,1068.0,Desktop,Edge,0,0.0,1041.0,1,0.0
100300,3341.0,27-06-2024,06:54:25,social,/home,9.0,1770.0,mobile,Edge,0,0.0,,1,1.0
100301,,08/21/2024,,email,/home,13.0,1300.0,mobile,Edge,0,0.0,1024.0,1,1.0
100302,4143.0,11/18/2024,04:42:56,social,/sale,9.0,1198.0,desktop,Safari,0,0.0,,1,0.0
100303,2812.0,2023-09-30,12:31:53,direct,/category/electronics,15.0,1351.0,,chrome,0,0.0,,0,
100304,,2024-10-10,16:50:16,ORGANIC_SEARCH,/sale,9.0,660.0,Desktop,Chrome,1,437.22,,0,0.0
100305,,2023/03/09,17:16:27,paid_search,/category/electronics,15.0,223.0,Desktop,Edge,0,0.0,,1,0.0
100306,,18-07-2023,16:37:54,paid_search,,10.0,1793.0,MOBILE,Firefox,0,0.0,,0,0.0
100307,1264.0,10/19/2023,07:20:05,organic_search,/category/electronics,4.0,1486.0,mobile,chrome,0,0.0,,0,0.0
100308,154.0,08/11/2023,09:20:23,direct,,7.0,1013.0,tablet,Chrome,0,0.0,,1,0.0
100309,119.0,19-11-2023,07:51:43,direct,,14.0,1215.0,Desktop,Chrome,0,0.0,,0,0.0
100310,2273.0,11-09-2023,16:36:21,organic_search,/products,3.0,,desktop,Chrome,0,0.0,,1,0.0
100311,2019.0,11/09/2024,05:02:16,paid_search,/sale,12.0,452.0,desktop,Chrome,0,0.0,,0,0.0
100312,1196.0,2024/10/19,10:39:57,referral,,13.0,315.0,Desktop,Firefox,0,0.0,,0,0.0
100313,3910.0,15-09-2023,07:11:35,referral,/sale,14.0,1146.0,MOBILE,Safari,0,0.0,,0,
100314,4952.0,2023/05/29,00:50:59,paid_search,/home,6.0,165.0,desktop,Chrome,0,0.0,,0,0.0
100315,2636.0,06-12-2024,00:55:08,paid_search,/products,12.0,1084.0,tablet,chrome,0,0.0,,0,0.0
100316,935.0,27-07-2023,10:21:42,organic_search,/category/electronics,1.0,77.0,mobile,Edge,0,0.0,,0,0.0
100317,,2023/04/05,02:40:12,referral,/products,5.0,501.0,Desktop,Edge,0,0.0,,0,
100318,1915.0,11/26/2024,03:06:52,email,/category/electronics,12.0,1675.0,,Chrome,0,0.0,1031.0,0,0.0
100319,,2023-06-07,00:32:45,paid_search,/sale,12.0,1015.0,,,0,0.0,,1,0.0
100320,,03/04/2024,00:26:16,organic_search,/products,14.0,1228.0,Desktop,Safari,0,0.0,,1,
100321,3402.0,2023/06/19,13:44:12,organic_search,/category/electronics,1.0,758.0,desktop,Edge,0,0.0,,0,0.0
100322,3980.0,01/14/2023,13:01:53,organic_search,,7.0,1241.0,mobile,Firefox,0,0.0,,1,0.0
100323,,06/09/2023,04:05:47,referral,,7.0,1305.0,MOBILE,Chrome,0,0.0,,0,0.0
100324,90.0,2024-05-12,21:56:47,email,/category/electronics,8.0,952.0,desktop,chrome,0,0.0,1024.0,0,1.0
100325,1728.0,06/20/2023,11:48:31,paid_search,/category/electronics,14.0,1264.0,desktop,Safari,0,0.0,,0,0.0
100326,,2024-05-12,10:52:56,email,/sale,7.0,727.0,MOBILE,Safari,0,0.0,1022.0,0,0.0
100327,464.0,2023/10/04,14:59:41,EMAIL,/category/electronics,11.0,1746.0,,Chrome,0,0.0,,1,0.0
100328,,09-03-2024,03:26:00,organic_search,,10.0,219.0,Desktop,,0,0.0,,1,
100329,,01-23-2023,01:01:05,paid_search,/sale,12.0,862.0,MOBILE,,0,0.0,,1,1.0
100330,,01-08-2024,21:06:10,organic_search,/home,3.0,293.0,mobile,Firefox,0,0.0,,0,0.0
100331,1894.0,2023/08/06,11:11:22,ORGANIC_SEARCH,/home,13.0,871.0,desktop,,0,0.0,,0,1.0
100332,226.0,2023/08/01,13:08:56,email,,8.0,1525.0,desktop,,0,0.0,1045.0,0,0.0
100333,3952.0,2023-10-18,15:07:31,ORGANIC_SEARCH,/category/electronics,13.0,858.0,desktop,Edge,0,0.0,,0,0.0
100334,3133.0,2023-09-05,16:35:26,referral,/products,3.0,81.0,mobile,chrome,1,127.29,,0,0.0
100335,2539.0,2023/10/24,03:11:29,referral,/home,9.0,0.0,Desktop,Safari,0,0.0,,1,0.0
100336,2854.0,2023/09/17,03:34:15,organic_search,,5.0,1769.0,desktop,Firefox,0,0.0,,0,0.0
100337,1282.0,2024/03/05,11:45:18,paid_search,/home,10.0,1268.0,tablet,,0,0.0,,1,0.0
100338,,2023/08/26,09:37:59,direct,/home,12.0,1148.0,desktop,Firefox,0,0.0,,1,0.0
100339,,10-02-2024,16:45:22,email,/products,11.0,1414.0,tablet,,0,0.0,1034.0,0,
100340,4779.0,04-15-2024,,direct,/home,15.0,874.0,tablet,Chrome,0,0.0,,0,0.0
100341,4303.0,2023-07-03,17:19:10,referral,,13.0,439.0,MOBILE,Safari,0,0.0,,1,0.0
100342,4519.0,2023-06-04,15:45:36,email,/home,8.0,275.0,tablet,Edge,0,0.0,,0,0.0
100343,4796.0,2023-03-01,15:20:54,email,,1.0,1164.0,mobile,Chrome,0,0.0,1017.0,0,1.0
100344,,07/21/2024,05:45:27,referral,/products,5.0,927.0,,Safari,0,0.0,,0,0.0
100345,4784.0,06-27-2024,,paid_search,/home,15.0,-100.0,desktop,Firefox,0,0.0,,0,1.0
100346,,2023/12/20,02:53:55,email,/home,8.0,691.0,mobile,Chrome,0,0.0,1022.0,0,
100347,3123.0,2024/07/20,05:19:59,organic_search,/sale,6.0,891.0,mobile,Edge,0,0.0,,0,
100348,,2024/06/09,22:03:24,organic_search,/home,12.0,1230.0,,,0,0.0,,0,
100349,343.0,2024/07/31,16:54:33,social,,4.0,1267.0,desktop,Chrome,0,0.0,,0,0.0
100350,3245.0,2023/01/28,15:32:09,social,,8.0,855.0,,chrome,0,0.0,,0,0.0
100351,,2023/02/06,09:24:48,referral,/products,14.0,126.0,MOBILE,chrome,0,0.0,,1,0.0
100352,3794.0,10/30/2023,22:34:34,organic_search,/sale,13.0,1768.0,,Edge,0,0.0,,0,
100353,,03-04-2024,20:58:04,paid_search,/sale,14.0,1583.0,tablet,Safari,0,0.0,,0,0.0
100354,,07-05-2024,15:18:36,paid_search,/products,10.0,1084.0,Desktop,Edge,0,0.0,,1,0.0
100355,3789.0,2023-04-18,10:37:42,organic_search,/products,13.0,-100.0,Desktop,Edge,0,0.0,,0,0.0
100356,,26-01-2023,10:43:29,email,,1.0,877.0,mobile,,0,0.0,1002.0,0,0.0
100357,,12/31/2023,11:03:04,referral,/products,11.0,1146.0,,Firefox,0,0.0,,0,0.0
100358,4139.0,2024-05-04,21:40:10,direct,/home,7.0,1432.0,,Firefox,0,0.0,,1,
100359,2749.0,2023/07/30,10:00:05,paid_search,/category/electronics,3.0,1631.0,desktop,Firefox,0,0.0,,1,0.0
100360,,10-28-2023,17:48:52,paid_search,/sale,1.0,902.0,Desktop,Firefox,0,0.0,,1,
100361,2200.0,2024-03-08,05:51:31,organic_search,/sale,4.0,240.0,mobile,Chrome,0,0.0,,0,0.0
100362,2143.0,2023/03/26,05:24:28,paid_search,/category/electronics,11.0,1027.0,tablet,Safari,0,0.0,,1,1.0
100363,2711.0,28-03-2024,05:58:48,social,/home,1.0,365.0,,Edge,0,0.0,,0,0.0
100364,2182.0,04/12/2023,09:45:36,paid_search,/sale,4.0,915.0,desktop,,0,0.0,,1,1.0
100365,2852.0,2024-06-03,17:39:16,referral,/category/electronics,15.0,256.0,,Firefox,0,0.0,,0,0.0
100366,4240.0,01-19-2024,16:29:55,paid_search,/sale,14.0,465.0,Desktop,,0,0.0,,0,
100367,3115.0,01-02-2024,10:20:08,organic_search,/products,2.0,280.0,Desktop,Chrome,0,0.0,,0,0.0
100368,2675.0,11-30-2023,04:33:14,social,/home,3.0,106.0,desktop,Safari,0,0.0,,0,0.0
100369,,2024-05-15,07:23:00,email,/category/electronics,10.0,1481.0,Desktop,,0,0.0,,0,0.0
100370,2457.0,25-06-2023,00:44:14,organic_search,,3.0,449.0,Desktop,Edge,0,0.0,,0,
100371,2019.0,23-06-2023,07:02:07,organic_search,/home,9.0,315.0,desktop,,0,0.0,,1,
100372,,01/03/2024,14:11:14,organic_search,/sale,11.0,629.0,desktop,chrome,0,0.0,,0,
100373,,02/04/2024,15:33:40,social,/category/electronics,15.0,1428.0,desktop,Chrome,0,0.0,,0,1.0
100374,3500.0,06/02/2023,21:19:19,paid_search,/products,10.0,854.0,mobile,chrome,0,0.0,,0,1.0
100375,2925.0,2024-01-03,14:22:40,social,/category/electronics,1.0,1054.0,MOBILE,Safari,0,0.0,,0,
100376,4160.0,2024-08-17,02:12:08,paid_search,,14.0,1592.0,mobile,Edge,0,0.0,,0,0.0
100377,,03/13/2023,08:07:07,organic_search,/sale,13.0,1669.0,Desktop,Chrome,0,0.0,,1,0.0
100378,,2023-04-05,16:51:42,direct,/category/electronics,11.0,955.0,desktop,chrome,0,0.0,,1,0.0
100379,2822.0,07/01/2023,08:01:52,organic_search,,5.0,654.0,,Firefox,0,0.0,,0,0.0
100380,,2023/07/27,,organic_search,/sale,3.0,326.0,desktop,Firefox,0,0.0,,1,0.0
100381,2790.0,2024-08-30,,paid_search,/home,14.0,693.0,mobile,Safari,0,0.0,,1,0.0
100382,4199.0,10/21/2024,07:19:53,organic_search,,15.0,,tablet,Edge,0,0.0,,1,0.0
100383,,07-17-2024,05:28:21,email,/category/electronics,2.0,1179.0,Desktop,chrome,0,0.0,,0,
100384,471.0,09-14-2023,14:15:06,paid_search,/products,11.0,881.0,Desktop,Firefox,0,0.0,,0,0.0
100385,1866.0,2024/06/10,14:09:38,paid_search,/products,3.0,1103.0,mobile,Firefox,0,0.0,,0,0.0
100386,,07-20-2024,18:04:14,ORGANIC_SEARCH,/home,14.0,1631.0,tablet,Edge,0,0.0,,0,0.0
100387,,2023/10/22,17:44:31,referral,,12.0,897.0,Desktop,Edge,0,0.0,,0,1.0
100388,2571.0,11-30-2024,21:14:54,paid_search,/home,15.0,1306.0,Desktop,Chrome,0,0.0,,0,0.0
100389,4393.0,2023/07/24,03:54:45,direct,/category/electronics,15.0,340.0,mobile,Safari,0,0.0,,0,0.0
100390,682.0,2024-10-21,08:30:47,EMAIL,/sale,1.0,1397.0,tablet,Chrome,0,0.0,,1,0.0
100391,,02/18/2023,16:50:51,paid_search,/category/electronics,4.0,170.0,mobile,Edge,0,0.0,,1,0.0
100392,,2023/04/25,15:36:37,direct,/sale,7.0,160.0,tablet,Firefox,0,0.0,,0,0.0
100393,3623.0,02/08/2024,20:29:49,paid_search,/home,3.0,1531.0,Desktop,,1,318.87,,1,0.0
100394,,04-04-2023,18:12:58,social,/products,4.0,1592.0,,Safari,0,0.0,,0,
100395,2855.0,2024/01/11,14:13:02,organic_search,/sale,9.0,970.0,tablet,chrome,0,0.0,,0,0.0
100396,932.0,2023-03-10,02:35:32,email,/category/electronics,15.0,524.0,mobile,Safari,0,0.0,1026.0,1,0.0
100397,,2023/06/01,14:07:19,paid_search,,2.0,1670.0,,Firefox,0,0.0,,0,0.0
100398,3842.0,06-09-2024,21:05:03,organic_search,,6.0,1727.0,desktop,Firefox,0,0.0,,0,0.0
100399,,2023/05/24,00:55:01,direct,/sale,7.0,206.0,tablet,Safari,0,0.0,,1,0.0
100400,644.0,10-05-2023,20:46:57,organic_search,/category/electronics,1.0,187.0,desktop,Chrome,0,0.0,,1,0.0
100401,,2023-08-09,,referral,/sale,3.0,1158.0,tablet,,0,0.0,,0,0.0
100402,1361.0,09-29-2024,21:53:17,REFERRAL,/sale,10.0,768.0,MOBILE,Safari,0,0.0,,1,0.0
100403,1224.0,2023/07/22,00:19:03,organic_search,,6.0,1368.0,mobile,Safari,0,0.0,,0,0.0
100404,4140.0,10-23-2023,,organic_search,/products,12.0,385.0,,Safari,0,0.0,,0,0.0
100405,749.0,08/20/2023,22:58:45,direct,,14.0,1610.0,,Firefox,0,0.0,,0,0.0
100406,3615.0,2024-08-25,02:38:29,referral,/products,8.0,486.0,desktop,chrome,1,324.43,,0,0.0
100407,756.0,2023-11-24,15:11:50,organic_search,,3.0,607.0,Desktop,,0,0.0,,0,0.0
100408,4590.0,28-01-2023,,organic_search,/products,11.0,326.0,Desktop,Firefox,0,0.0,,1,1.0
100409,146.0,18-03-2024,16:39:00,paid_search,/category/electronics,8.0,1663.0,tablet,Edge,0,0.0,,0,0.0
100410,,01/09/2024,,SOCIAL,/home,4.0,,Desktop,Firefox,0,0.0,,0,0.0
100411,4308.0,28-03-2024,11:38:51,organic_search,/products,7.0,1590.0,,Chrome,0,0.0,,1,
100412,4530.0,06/19/2023,00:50:01,social,/home,,727.0,,Safari,0,0.0,,1,0.0
100413,998.0,07-28-2024,01:22:53,email,/sale,9.0,863.0,mobile,Chrome,0,0.0,1041.0,0,
100414,2647.0,08/10/2023,15:20:17,email,,6.0,1289.0,MOBILE,chrome,0,0.0,,1,0.0
100415,351.0,09-14-2024,06:07:32,organic_search,,13.0,1008.0,tablet,Edge,0,0.0,,1,0.0
100416,335.0,2024/01/16,14:29:17,ORGANIC_SEARCH,/sale,3.0,1508.0,desktop,Chrome,0,0.0,,0,0.0
100417,1755.0,05/18/2023,19:39:55,organic_search,/home,1.0,35.0,mobile,Safari,0,0.0,,0,0.0
100418,1873.0,2024/01/01,19:15:18,paid_search,/sale,7.0,845.0,mobile,Edge,0,0.0,,0,0.0
100419,1804.0,27-06-2024,13:17:48,ORGANIC_SEARCH,/sale,15.0,1406.0,tablet,Chrome,0,0.0,,1,
100420,,08-10-2024,21:04:01,email,/category/electronics,4.0,539.0,MOBILE,Chrome,0,0.0,1023.0,0,0.0
100421,4023.0,03-10-2023,07:46:51,organic_search,/category/electronics,5.0,1349.0,tablet,chrome,0,0.0,,1,
100422,2986.0,02/22/2023,01:31:58,referral,/sale,14.0,1750.0,desktop,Safari,0,0.0,,0,0.0
100423,874.0,2023/01/23,17:04:11,ORGANIC_SEARCH,,7.0,663.0,tablet,Safari,0,0.0,,0,0.0
100424,3390.0,2024-05-21,16:39:29,organic_search,/sale,13.0,1395.0,tablet,,0,0.0,,0,0.0
100425,2961.0,01/07/2023,10:29:29,PAID_SEARCH,/home,7.0,759.0,,Safari,0,0.0,,0,0.0
100426,1372.0,2023-09-28,10:24:42,referral,/sale,4.0,868.0,MOBILE,Safari,0,0.0,,0,1.0
100427,417.0,2023/04/20,17:43:13,organic_search,/home,4.0,860.0,Desktop,Chrome,0,0.0,,1,0.0
100428,,23-09-2023,15:16:54,social,/products,15.0,1457.0,Desktop,Safari,0,0.0,,0,0.0
100429,,07/01/2024,23:43:52,social,/sale,12.0,331.0,mobile,Safari,0,0.0,,0,0.0
100430,3529.0,01/19/2023,14:30:17,paid_search,/products,13.0,737.0,mobile,,0,0.0,,1,1.0
100431,,2023-10-15,,email,/category/electronics,1.0,1024.0,,Edge,0,0.0,,1,1.0
100432,545.0,11-28-2024,00:12:05,social,/category/electronics,15.0,319.0,MOBILE,chrome,0,0.0,,0,0.0
100433,1402.0,06-23-2023,14:56:30,email,,1.0,1015.0,,Firefox,0,0.0,,1,0.0
100434,,2024/01/20,05:31:53,paid_search,/home,10.0,585.0,tablet,Chrome,0,0.0,,1,0.0
100435,,09-07-2023,11:46:02,social,/products,7.0,786.0,tablet,,0,0.0,,0,
100436,4132.0,11-10-2024,02:22:00,organic_search,/products,2.0,640.0,MOBILE,Edge,0,0.0,,1,0.0
100437,3681.0,20-07-2023,06:30:57,direct,/home,2.0,1508.0,desktop,chrome,0,0.0,,0,0.0
100438,,2024-01-28,,email,/home,4.0,1587.0,Desktop,,0,0.0,1002.0,0,1.0
100439,,26-05-2023,20:32:30,direct,/home,11.0,899.0,MOBILE,Firefox,0,0.0,,0,0.0
100440,3972.0,2023/02/15,03:33:27,paid_search,,10.0,352.0,,Firefox,0,0.0,,0,0.0
100441,1890.0,2023/12/01,06:19:42,organic_search,/sale,5.0,1740.0,tablet,Safari,0,0.0,,1,0.0
100442,,2023-01-16,02:09:22,email,,2.0,1644.0,,,1,251.9,1028.0,0,
100443,4856.0,04-17-2024,10:50:15,referral,/home,8.0,-100.0,,Safari,0,0.0,,0,1.0
100444,4175.0,2023-01-01,17:36:02,email,/products,10.0,1316.0,desktop,Chrome,0,0.0,1022.0,0,1.0
100445,983.0,2023/12/27,15:17:52,email,/home,11.0,1362.0,,,0,0.0,,0,0.0
100446,4051.0,11-19-2024,,organic_search,/category/electronics,9.0,1752.0,desktop,Chrome,0,0.0,,0,0.0
100447,,22-03-2023,02:22:54,paid_search,/sale,9.0,838.0,mobile,Chrome,0,0.0,,0,0.0
100448,114.0,19-01-2023,02:24:13,PAID_SEARCH,/sale,7.0,829.0,,,0,0.0,,0,
100449,1576.0,11/27/2023,17:05:43,email,/home,13.0,606.0,desktop,Firefox,0,0.0,1045.0,0,0.0
100450,,10/23/2023,13:39:47,ORGANIC_SEARCH,,4.0,931.0,desktop,Chrome,0,0.0,,0,0.0
100451,,01-10-2024,20:38:46,organic_search,/sale,12.0,1005.0,desktop,Safari,0,0.0,,0,1.0
100452,2714.0,17-07-2024,10:19:05,organic_search,/products,7.0,397.0,desktop,,0,0.0,,0,0.0
100453,4986.0,2024-04-10,15:24:36,organic_search,/home,12.0,440.0,Desktop,,0,0.0,,1,0.0
100454,2965.0,07-05-2024,19:28:17,social,/products,15.0,1236.0,mobile,Chrome,0,0.0,,0,0.0
100455,1522.0,05-22-2023,02:18:28,organic_search,/products,13.0,1098.0,tablet,Chrome,0,0.0,,0,0.0
100456,,2024/03/10,22:04:32,organic_search,,2.0,739.0,MOBILE,Safari,0,0.0,,0,0.0
100457,2163.0,2023/12/21,23:49:59,organic_search,/sale,15.0,1161.0,Desktop,chrome,0,0.0,,0,1.0
100458,,2023-11-20,08:28:41,referral,/category/electronics,7.0,1391.0,MOBILE,Chrome,1,117.3,,0,0.0
100459,3283.0,21-07-2023,21:56:52,referral,/products,13.0,290.0,tablet,Safari,0,0.0,,1,
100460,,08-02-2024,22:43:02,direct,/category/electronics,8.0,380.0,MOBILE,Chrome,0,0.0,,0,1.0
100461,2723.0,11/11/2024,14:37:14,organic_search,,8.0,804.0,,,0,0.0,,0,1.0
100462,2362.0,10-25-2024,19:37:04,email,,2.0,698.0,Desktop,Chrome,0,0.0,1003.0,0,0.0
100463,,01/18/2023,,organic_search,/home,9.0,1584.0,tablet,,0,0.0,,0,
100464,,01-15-2024,16:24:13,organic_search,,3.0,421.0,mobile,Firefox,0,0.0,,0,
100465,2181.0,11/15/2024,19:30:17,paid_search,/products,6.0,171.0,MOBILE,Edge,0,0.0,,0,0.0
100466,3696.0,23-04-2024,11:06:29,SOCIAL,/sale,10.0,1672.0,desktop,Chrome,0,0.0,,1,
100467,3390.0,2024/03/19,17:45:45,direct,/home,15.0,1090.0,mobile,chrome,0,0.0,,1,0.0
100468,1715.0,2024/06/06,10:41:35,direct,/home,6.0,947.0,desktop,Edge,0,0.0,,0,0.0
100469,,2024-04-02,14:28:42,organic_search,/home,7.0,1556.0,tablet,,0,0.0,,0,0.0
100470,2541.0,02-20-2023,11:48:04,social,/home,14.0,792.0,MOBILE,Chrome,0,0.0,,0,0.0
100471,,2024/07/30,,organic_search,/home,1.0,213.0,tablet,Chrome,0,0.0,,1,
100472,,01-06-2024,02:16:34,email,/category/electronics,11.0,362.0,mobile,Safari,0,0.0,1028.0,0,1.0
100473,,03/24/2024,22:15:31,social,/sale,11.0,185.0,MOBILE,Chrome,0,0.0,,1,
100474,4029.0,12/23/2024,00:05:24,email,/products,11.0,886.0,mobile,Firefox,0,0.0,,0,1.0
100475,3293.0,01/06/2023,04:57:17,organic_search,/category/electronics,2.0,950.0,mobile,Edge,0,0.0,,0,0.0
100476,3062.0,28-07-2024,07:42:47,organic_search,/home,7.0,225.0,desktop,Firefox,0,0.0,,1,0.0
100477,,22-09-2024,,social,/products,6.0,-100.0,tablet,,1,318.76,,1,1.0
100478,,2023-10-20,08:49:46,social,/sale,14.0,853.0,MOBILE,Firefox,0,0.0,,0,0.0
100479,405.0,2024/10/22,05:02:18,organic_search,/sale,9.0,597.0,MOBILE,Chrome,0,0.0,,1,0.0
100480,3689.0,2023-09-01,21:56:32,direct,/home,7.0,898.0,mobile,chrome,0,0.0,,1,0.0
100481,1226.0,2023/09/03,13:35:36,organic_search,/products,15.0,901.0,mobile,,0,0.0,,0,1.0
100482,3163.0,2024-11-12,20:39:18,organic_search,/category/electronics,1.0,1267.0,tablet,,0,0.0,,1,1.0
100483,,02-28-2023,14:31:07,SOCIAL,/products,13.0,621.0,desktop,Safari,0,0.0,,0,0.0
100484,,11-12-2024,03:38:20,social,/category/electronics,15.0,1541.0,desktop,,0,0.0,,1,0.0
100485,4217.0,01-04-2024,19:06:07,referral,,3.0,989.0,,Firefox,0,0.0,,1,
100486,,01-13-2023,18:55:01,organic_search,/products,1.0,1739.0,Desktop,Safari,0,0.0,,0,0.0
100487,,02-22-2024,07:34:27,social,/products,6.0,284.0,mobile,Safari,0,0.0,,1,
100488,3186.0,2024/06/06,20:24:55,paid_search,/home,15.0,1621.0,tablet,Edge,0,0.0,,1,0.0
100489,449.0,04/04/2023,21:39:02,direct,/category/electronics,4.0,311.0,mobile,Edge,0,0.0,,0,0.0
100490,2346.0,11-01-2023,08:22:46,email,/products,10.0,999.0,Desktop,Chrome,0,0.0,1033.0,1,0.0
100491,2846.0,06-28-2024,08:13:16,SOCIAL,/sale,2.0,1772.0,MOBILE,Firefox,0,0.0,,0,
100492,,07/17/2023,,paid_search,,7.0,120.0,tablet,Edge,0,0.0,,1,0.0
100493,,09-09-2023,10:33:38,organic_search,,2.0,1460.0,desktop,,0,0.0,,1,
100494,,02/07/2023,14:38:47,paid_search,,2.0,1582.0,Desktop,Firefox,0,0.0,,1,0.0
100495,1215.0,11-09-2024,,organic_search,/home,7.0,1134.0,tablet,Safari,0,0.0,,0,0.0
100496,2826.0,10-24-2023,08:49:54,paid_search,/sale,12.0,226.0,mobile,,0,0.0,,0,
